,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
594,Group Financial Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,The Recruitment People,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,21,https://www.careerjunction.co.za/group-financial-manager-job-2495076.aspx
595,HR Manager,"Gqebera, Eastern Cape",Permanent Intermediate position,Red Rock Recruitment,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/hr-manager-job-2492615.aspx
596,Regional Technical Operations Manager,"Johannesburg, Gauteng",Permanent Management position,Dynexity,R65 - R72 per month,65.0,02 Dec 2022,31 Dec 2022,29,21,https://www.careerjunction.co.za/regional-technical-operations-manager-job-2495061.aspx
597,Operations Manager - Nurseries,"Tzaneen, Limpopo",Permanent Management position,Fenris Personnel,"R72,000 per month",72000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/operations-manager-nurseries-job-2495069.aspx
598,Operations Manager,"Pretoria, Gauteng",Permanent Intermediate position,H2R Africa,R Undisclosed,,02 Dec 2022,15 Dec 2022,13,5,https://www.careerjunction.co.za/operations-manager-job-2495065.aspx
599,Branch Manager / Pest Operations Manager  at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,01 Jan 2023,30,22,https://www.careerjunction.co.za/branch-manager-pest-operations-manager-at-headhunters-job-2495017.aspx
600,Client Relationship Manager (IT Industry),"Rivonia, Gauteng",Permanent Intermediate position,,"R15,000 - R18,000 per month",15000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/client-relationship-manager-it-industry-job-2494951.aspx
601,Store & Site Manager,"Midrand, Gauteng",Permanent Intermediate position,Redline Recruitment,"R25,000 - R35,000 per month",25000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/store-%26-site-manager-job-2494996.aspx
602,Property Manager,"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,3,https://www.careerjunction.co.za/property-manager-job-2493750.aspx
603,QA Manager at Datafin Recruitment,"Bellville, Western Cape",Permanent Management position,Datafin,R Undisclosed,,02 Dec 2022,30 Dec 2022,28,20,https://www.careerjunction.co.za/qa-manager-at-datafin-recruitment-job-2495015.aspx
604,Financial Manager,"Kempton Park, Gauteng",Permanent Management position,Full Circle Selection,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/financial-manager-job-2492403.aspx
605,Technical / Planning Manager - Mining,"Aggeneys, Northern Cape",Permanent Management position,ProApp HR Solutions,"R80,000 - R100,000 per month",80000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/technical-planning-manager-mining-job-2494949.aspx
606,Senior Manager: Programme Analysis Design and Learning at Small enterprises and cooperative,"Hatfield, Gauteng",Contract Management position,Bay Recruitment,"R89,000 - R100,000 per month",89000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/senior-manager-programme-analysis-design-and-learning-at-small-enterprises-and-cooperative-job-2495046.aspx
607,Project Risk Manager (Mining)  at Ntice Search,"Kempton Park, Gauteng",Permanent Management position,Ntice Sourcing Solutions,R Undisclosed,,02 Dec 2022,12 Dec 2022,10,2,https://www.careerjunction.co.za/project-risk-manager-mining-at-ntice-search-job-2492478.aspx
608,Sales Manager,"Eastern Cape, South Africa",Permanent Management position,Kelly,"R50,000 per month",50000.0,02 Dec 2022,23 Dec 2022,21,13,https://www.careerjunction.co.za/sales-manager-job-2493828.aspx
609,Infrastructure Project Manager at WebHelp UK,"Cape Town Region, Western Cape",Permanent Senior position,WebHelp SA,R Undisclosed,,04 Dec 2022,16 Dec 2022,12,6,https://www.careerjunction.co.za/infrastructure-project-manager-at-webhelp-uk-job-2492926.aspx
610,Sales Manager at HR Xchange,"Johannesburg Region, Gauteng",Permanent Senior position,HR Xchange,R Undisclosed,,02 Dec 2022,01 Jan 2023,30,22,https://www.careerjunction.co.za/sales-manager-at-hr-xchange-job-2494947.aspx
611,Ops Manager: Service Assets (Software),"Pretoria, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,3,https://www.careerjunction.co.za/ops-manager-service-assets-software-job-2492474.aspx
612,Engineering Manager at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Senior position,Abantu Staffing Solutions,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/engineering-manager-at-abantu-staffing-solutions-job-2492440.aspx
613,Manager: Business Operations,"East Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/manager-business-operations-job-2493705.aspx
614,Company Store Operations Manager at Fourier Recruitment,"Pretoria Region, Gauteng",Permanent Intermediate position,Fourier Recruitment,"R30,000 - R35,000 per month",30000.0,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/company-store-operations-manager-at-fourier-recruitment-job-2492406.aspx
615,Financial Manager at Digby Wells Environmental,"Bryanston, Gauteng",Permanent Management position,Digby Wells and Associates (South Africa) Pty Ltd,Undisclosed,,01 Dec 2022,26 Dec 2022,25,16,https://www.careerjunction.co.za/financial-manager-at-digby-wells-environmental-job-2493652.aspx
616,Finance Manager,"Bryanston, Gauteng",Contract Senior position,The CFO Centre,"R50,000 - R60,000 per month",50000.0,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/finance-manager-job-2492558.aspx
617,DIVISIONAL MANAGER: SERVICE STRATEGY DESIGN & GOVERNANCE - DURBAN - R106000 PER MONTH,"Durban Beach Front (Durban  Beach), KwaZulu-Natal",Permanent Senior position,Affirmative Portfolios,Undisclosed,,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/divisional-manager-service-strategy-design-%26-governance-durban-r106000-per-month-job-2493755.aspx
618,Senior Manager Prof Business Serve Sourcing,"Pretoria Region, Gauteng
 / Work From Home",Permanent Senior EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/senior-manager-prof-business-serve-sourcing-job-2492423.aspx
619,Senior Manager Key Accounts at Imperial Truck Rental,"Kempton Park, Gauteng",Permanent Management position,Imperial Logistics,Undisclosed,,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/senior-manager-key-accounts-at-imperial-truck-rental-job-2493695.aspx
620,Engineering Manager,"East London, Eastern Cape",Permanent Senior position,Staff Solutions,R Undisclosed,,01 Dec 2022,12 Dec 2022,11,2,https://www.careerjunction.co.za/engineering-manager-job-2492441.aspx
621,Sales Manager,Nigeria,Permanent Management position,Carlysle Human Capital,"R60,000 - R70,000 per month",60000.0,01 Dec 2022,18 Dec 2022,17,8,https://www.careerjunction.co.za/sales-manager-job-2492508.aspx
622,Store Manager,"Centurion, Gauteng",Permanent Intermediate position,CG Outsourcing,"R10,000 - R12,000 per month",10000.0,04 Dec 2022,29 Dec 2022,25,19,https://www.careerjunction.co.za/store-manager-job-2494053.aspx
623,HR Manager,"Port Elizabeth, Eastern Cape",Permanent Management position,MPC Recruitment (MPC Recruitment),Undisclosed,,01 Dec 2022,18 Dec 2022,17,8,https://www.careerjunction.co.za/hr-manager-job-2492450.aspx
624,Executive Manager: Business Development and Commercialisation,"Pretoria CBD, Gauteng",Permanent Senior position,Tipp Focus,Undisclosed,,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/executive-manager-business-development-and-commercialisation-job-2493729.aspx
625,Recruitment Manager,"Morningside, KwaZulu-Natal",Permanent Senior position,Personnel Logic,"R25,000 - R30,000 per month",25000.0,04 Dec 2022,11 Dec 2022,7,1,https://www.careerjunction.co.za/recruitment-manager-job-2491535.aspx
626,Project Manager: Town Planner - Mahikeng,"North West, South Africa",Permanent Intermediate position,Six Sense Consulting,R Undisclosed,,04 Dec 2022,10 Dec 2022,6,0,https://www.careerjunction.co.za/project-manager-town-planner-mahikeng-job-2495101.aspx
627,Group Financial Manager,"Cape Town, Western Cape",Permanent Management position,Hewitt Colenbrander Recruitment,R Undisclosed,,01 Dec 2022,13 Dec 2022,12,3,https://www.careerjunction.co.za/group-financial-manager-job-2492399.aspx
628,Property Manager,"Pretoria, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,01 Dec 2022,13 Dec 2022,12,3,https://www.careerjunction.co.za/property-manager-job-2493700.aspx
629,Claims Operations Manager,"Johannesburg, Gauteng",Permanent Management EE position,CFS Recruitment,"R35,000 - R50,000 per month",35000.0,01 Dec 2022,22 Dec 2022,21,12,https://www.careerjunction.co.za/claims-operations-manager-job-2493655.aspx
630,Account Manager (MUST have experience in sourcing promotional items),"Johannesburg, Gauteng",Permanent Senior position,,"R25,000 - R30,000 per month",25000.0,28 Nov 2022,01 Jan 2023,34,22,https://www.careerjunction.co.za/account-manager-must-have-experience-in-sourcing-promotional-items-job-2481474.aspx
631,Store Manager at Finro Jumbo Cash & Carry,"Gqebera, Eastern Cape",Permanent Management EE position,MassMart,Undisclosed,,03 Dec 2022,28 Dec 2022,25,18,https://www.careerjunction.co.za/store-manager-at-finro-jumbo-cash-%26-carry-job-2493897.aspx
632,Trainee Branch Manager at CCL GLOBAL,"Pretoria Region, Gauteng",Permanent Senior position,CCL Global,R Undisclosed,,03 Dec 2022,19 Dec 2022,16,9,https://www.careerjunction.co.za/trainee-branch-manager-at-ccl-global-job-2492645.aspx
633,Commercial/National Sales Manager - Agrochemical Industry,"Gauteng, South Africa",Permanent Intermediate position,Talentsphere,R Undisclosed,,01 Dec 2022,29 Dec 2022,28,19,https://www.careerjunction.co.za/commercial-national-sales-manager-agrochemical-industry-job-2467031.aspx
634,Store Manager,"Midrand, Gauteng",Permanent Intermediate position,CG Outsourcing,"R10,000 - R12,000 per month",10000.0,03 Dec 2022,29 Dec 2022,26,19,https://www.careerjunction.co.za/store-manager-job-2494055.aspx
635,Retail Project Manager,"Port Elizabeth, Eastern Cape",Permanent Management position,Jackie Cory Recruitment,Undisclosed,,03 Dec 2022,11 Dec 2022,8,1,https://www.careerjunction.co.za/retail-project-manager-job-2491406.aspx
636,Project Manager (Johannesburg) at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,24 Dec 2022,21,14,https://www.careerjunction.co.za/project-manager-johannesburg-at-headhunters-job-2493854.aspx
637,Group Tax Manager - Europe,"Woodmead, Gauteng",Permanent Management EE position,Professional Sourcing,Undisclosed,,24 Nov 2022,28 Dec 2022,34,18,https://www.careerjunction.co.za/group-tax-manager-europe-job-2482995.aspx
638,SENIOR MANAGER (MARKET RISK CFA),"Menlyn, Gauteng",Permanent Management EE position,M-Ploy Global Resourcing,"R100,000 - R141,700 per month",100000.0,03 Dec 2022,19 Dec 2022,16,9,https://www.careerjunction.co.za/senior-manager-market-risk-cfa-job-2492711.aspx
639,Area manager - retail,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,30 Nov 2022,03 Jan 2023,34,24,https://www.careerjunction.co.za/area-manager-retail-job-2489642.aspx
640,Project Manager Construction,"Randburg, Gauteng",Permanent Intermediate position,Taylored Appointments,"R30,000 - R33,300 per month",30000.0,03 Dec 2022,19 Dec 2022,16,9,https://www.careerjunction.co.za/project-manager-construction-job-2492710.aspx
641,Project Manager at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist EE position,National Research Foundation,R Undisclosed,,02 Dec 2022,15 Dec 2022,13,5,https://www.careerjunction.co.za/project-manager-at-nrf-national-research-foundation-job-2495044.aspx
642,Account Manager  (Sales) at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,24 Dec 2022,22,14,https://www.careerjunction.co.za/account-manager-sales-at-headhunters-job-2493879.aspx
643,Project Manager (Port Elizabeth) at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,24 Dec 2022,22,14,https://www.careerjunction.co.za/project-manager-port-elizabeth-at-headhunters-job-2493841.aspx
644,Project Finance Manager,"Cape Town CBD, Western Cape",Permanent Intermediate position,Mass Staffing Projects,"R83,300 - R91,700 per month",83300.0,02 Dec 2022,28 Dec 2022,26,18,https://www.careerjunction.co.za/project-finance-manager-job-2493875.aspx
645,DevOps Manager - Fibre Asset Management,"Gauteng, South Africa",Permanent Intermediate position,Talentsphere,R Undisclosed,,23 Nov 2022,22 Dec 2022,29,12,https://www.careerjunction.co.za/devops-manager-fibre-asset-management-job-2489597.aspx
646,Junior Project Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Junior position,wePlace,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,21,https://www.careerjunction.co.za/junior-project-manager-job-2495048.aspx
647,Academic Assessment Manager: Undergraduate Program at Mancosa,"Durban Region, KwaZulu-Natal",Permanent Intermediate position,MANCOSA,R Undisclosed,,22 Nov 2022,22 Dec 2022,30,12,https://www.careerjunction.co.za/academic-assessment-manager-undergraduate-program-at-mancosa-job-2476238.aspx
648,Senior Process Engineering Manager – Mineral Processing / Plant Mining Equipment,"Sandton, Gauteng",Permanent Intermediate position,Talentsphere,R Undisclosed,,23 Nov 2022,22 Dec 2022,29,12,https://www.careerjunction.co.za/senior-process-engineering-manager-mineral-processing-plant-mining-equipment-job-2488940.aspx
649,Brand Manager,"Eikenbosch, Western Cape",Permanent Intermediate position,Manpower SA,"R37,500 - R39,200 per month",37500.0,23 Nov 2022,22 Dec 2022,29,12,https://www.careerjunction.co.za/brand-manager-job-2489563.aspx
650,Junior Wealth Manager (CFP),"Bellville, Western Cape",Permanent Junior position,The Talent Experts,R Undisclosed,,23 Nov 2022,27 Dec 2022,34,17,https://www.careerjunction.co.za/junior-wealth-manager-cfp-job-2485028.aspx
651,Project Manager Electrical,"Edenvale, Gauteng",Permanent Senior position,Redline Recruitment,"R30,000 - R40,000 per month",30000.0,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/project-manager-electrical-job-2495016.aspx
652,National Internal Audit Manager,"Claremont, Western Cape",Permanent Senior position,Professional Recruitment Network,Undisclosed,,23 Nov 2022,27 Dec 2022,34,17,https://www.careerjunction.co.za/national-internal-audit-manager-job-2488978.aspx
653,Project Manager (Eastrand),"Johannesburg, Gauteng",Permanent Intermediate position,Ultra Personnel cc,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,21,https://www.careerjunction.co.za/project-manager-eastrand-job-2494967.aspx
654,Project Manager,"Spartan, Gauteng",Permanent Management position,Lesley Snyman and associates,"R65,000 - R80,000 per month",65000.0,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/project-manager-job-2492466.aspx
655,Project Manager,"Johannesburg Region, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/project-manager-job-2495025.aspx
656,Project Manager  at SUMMIT Africa Recruitment,"Cape Town Region, Western Cape",Permanent Intermediate position,SUMMIT Africa Recruitment,R Undisclosed,,02 Dec 2022,01 Jan 2023,30,22,https://www.careerjunction.co.za/project-manager-at-summit-africa-recruitment-job-2494983.aspx
657,Camp Manager/Bush Guide (Husband & Wife Duo),"Kuruman (Kuruman Part 2), Northern Cape",Permanent Senior position,J Smith Collier and Associate (PTY) LTD,"R15,000 - R28,000 per month",15000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/camp-manager-bush-guide-husband-%26-wife-duo-job-2487250.aspx
658,Bush Camp Manager,"Northern Cape, South Africa",Permanent Senior position,J Smith Collier and Associate (PTY) LTD,"R23,000 - R26,000 per month",23000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/bush-camp-manager-job-2483723.aspx
659,IT Sales Accountant Manager at Afrizan People Intelligence,"Century City, Western Cape",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 - R40,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-sales-accountant-manager-at-afrizan-people-intelligence-job-2478697.aspx
660,Customer Success Manager,"Johannesburg Region, Gauteng",Permanent Management position,Blossom Technology Solutions,Undisclosed,,21 Nov 2022,25 Dec 2022,34,15,https://www.careerjunction.co.za/customer-success-manager-job-2488541.aspx
661,IT Sales Account Manager,"Century City, Western Cape",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 - R40,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-sales-account-manager-job-2478695.aspx
662,IT Sales Account Manager at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,16,https://www.careerjunction.co.za/it-sales-account-manager-at-afrizan-people-intelligence-job-2478691.aspx
663,IT Project Manager (Applications),"Sunninghill, Gauteng",Permanent Specialist position,RAD Resources SA,"R50,000 - R58,300 per month",50000.0,29 Nov 2022,02 Jan 2023,34,23,https://www.careerjunction.co.za/it-project-manager-applications-job-2488328.aspx
664,IT Support Manager at Axiz(Pty)Ltd,"Midrand, Gauteng",Permanent Management position,Axiz,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/it-support-manager-at-axizptyltd-job-2493073.aspx
665,COMMERCIAL GENERAL MANAGER - (M/F) - ANGOLA - CONSUMER GOODS at Michael Page,"Angola
 / Work From Home",Permanent Intermediate position,Michael Page,Undisclosed,,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/commercial-general-manager-m-f-angola-consumer-goods-at-michael-page-job-2493106.aspx
666,Business Development Manager,"Riverhorse Valley, KwaZulu-Natal",Permanent Intermediate position,Personnel Logic,"R30,000 per month",30000.0,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/business-development-manager-job-2493109.aspx
667,Process Manager,"Pretoria North, Gauteng",Permanent Management position,Masiyane Appointments,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/process-manager-job-2492988.aspx
668,SAP Test Manager,"Johannesburg, Gauteng",Contract Senior position,EQPlus,Undisclosed,,16 Nov 2022,20 Dec 2022,34,10,https://www.careerjunction.co.za/sap-test-manager-job-2461659.aspx
669,Content Creator Partner Solutions Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Stratogo,R01 - R02 per month,1.0,16 Nov 2022,12 Dec 2022,26,2,https://www.careerjunction.co.za/content-creator-partner-solutions-manager-job-2483650.aspx
670,Head of projects and Senior Construction Manager,"Sandown, Gauteng",Permanent Senior position,Redline Recruitment,"R50,000 - R80,000 per month",50000.0,16 Nov 2022,20 Dec 2022,34,10,https://www.careerjunction.co.za/head-of-projects-and-senior-construction-manager-job-2486327.aspx
671,Rooms Division Manager,"Stellenbosch, Western Cape",Permanent Management position,Intellistaff Outsourced Services,R Undisclosed,,15 Nov 2022,12 Dec 2022,27,2,https://www.careerjunction.co.za/rooms-division-manager-job-2488478.aspx
672,Product Delivery Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Malander Placements,"R66,700 - R85,000 per month",66700.0,18 Nov 2022,17 Dec 2022,29,7,https://www.careerjunction.co.za/product-delivery-manager-job-2480423.aspx
673,Service Delivery Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Malander Placements,"R54,200 - R58,300 per month",54200.0,18 Nov 2022,18 Dec 2022,30,8,https://www.careerjunction.co.za/service-delivery-manager-job-2480412.aspx
674,LOGISTICS MANAGER (BASED IN MOZAMBIQUE),Mozambique,Permanent Management position,Pinpoint One Human Resources,Undisclosed,,14 Nov 2022,18 Dec 2022,34,8,https://www.careerjunction.co.za/logistics-manager-based-in-mozambique-job-2487487.aspx
675,Specialist Claim and Portfolio Relationship Manager,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,22 Nov 2022,21 Dec 2022,29,11,https://www.careerjunction.co.za/specialist-claim-and-portfolio-relationship-manager-job-2489037.aspx
676,Business Development Manager at Psychometric Assessments,"Pretoria Region, Gauteng
 / Work From Home",Permanent Intermediate position,DMA Group,R Undisclosed,,10 Nov 2022,14 Dec 2022,34,4,https://www.careerjunction.co.za/business-development-manager-at-psychometric-assessments-job-2486777.aspx
677,Implementation & Consulting Manager,"Johannesburg, Gauteng",Permanent Senior EE position,T and T Academy,"R50,000 - R60,000 per month",50000.0,10 Nov 2022,14 Dec 2022,34,4,https://www.careerjunction.co.za/implementation-%26-consulting-manager-job-2479853.aspx
678,Operations Manager at Twinsaver,"Cornubia, KwaZulu-Natal",Permanent Intermediate position,Twinsaver Group,Undisclosed,,17 Nov 2022,21 Dec 2022,34,11,https://www.careerjunction.co.za/operations-manager-at-twinsaver-job-2493023.aspx
679,Cybersecurity Business Development Manager,"Cape Town, Western Cape",Permanent Senior position,Intrinsic Consulting Solutions,R Undisclosed,,08 Nov 2022,12 Dec 2022,34,2,https://www.careerjunction.co.za/cybersecurity-business-development-manager-job-2483534.aspx
680,Senior Tax Manager (Transfer Pricing),"Johannesburg, Gauteng",Permanent Management position,Professional Sourcing,Undisclosed,,08 Nov 2022,12 Dec 2022,34,2,https://www.careerjunction.co.za/senior-tax-manager-transfer-pricing-job-2452886.aspx
681,Manager (Transfer Pricing),"Johannesburg, Gauteng",Permanent Management EE position,Professional Sourcing,Undisclosed,,08 Nov 2022,12 Dec 2022,34,2,https://www.careerjunction.co.za/manager-transfer-pricing-job-2452884.aspx
682,Acquisition Technical Project Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Stratogo,R01 - R02 per month,1.0,16 Nov 2022,14 Dec 2022,28,4,https://www.careerjunction.co.za/acquisition-technical-project-manager-job-2487829.aspx
683,Academic Programme Manager  (Quality) at Mancosa,"Durban Region, KwaZulu-Natal",Temporary Intermediate position,MANCOSA,R Undisclosed,,15 Nov 2022,17 Dec 2022,32,7,https://www.careerjunction.co.za/academic-programme-manager-quality-at-mancosa-job-2473749.aspx
684,Contracts Manager needed for Interior Design Company,"Sandown, Gauteng",Permanent Intermediate position,Redline Recruitment,"R25,000 - R35,000 per month",25000.0,16 Nov 2022,20 Dec 2022,34,10,https://www.careerjunction.co.za/contracts-manager-needed-for-interior-design-company-job-2488008.aspx
685,Quality Manager,"Tierpoort, Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,"R22,000 - R30,000 per month",22000.0,15 Nov 2022,19 Dec 2022,34,9,https://www.careerjunction.co.za/quality-manager-job-2487732.aspx
686,General / Operations Manager,"Koedoespoort (Koedoespoort Industrial), Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,Undisclosed,,15 Nov 2022,19 Dec 2022,34,9,https://www.careerjunction.co.za/general-operations-manager-job-2487586.aspx
687,Financial Manager,"Cato Ridge, KwaZulu-Natal",Permanent Intermediate position,Hewitt Colenbrander Recruitment,R Undisclosed,,14 Nov 2022,13 Dec 2022,29,3,https://www.careerjunction.co.za/financial-manager-job-2486635.aspx
688,Financial and Operations Manager,"Rosebank, Gauteng",Permanent Senior position,Humanity SA,Undisclosed,,09 Nov 2022,13 Dec 2022,34,3,https://www.careerjunction.co.za/financial-and-operations-manager-job-2482477.aspx
689,Head of People and Culture at PetroCONNECT Holdings (Pty) Ltd,"Kloof, KwaZulu-Natal",Permanent Management position,PetroCONNECT,Undisclosed,,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/head-of-people-and-culture-at-petroconnect-holdings-pty-ltd-job-2493648.aspx
690,Head of Development,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R140 - R150 per month,140.0,10 Dec 2022,20 Dec 2022,10,10,https://www.careerjunction.co.za/head-of-development-job-2493609.aspx
691,Head of Systems Development (.NET Stack)- Sandton Central / Hybrid @ R1.4m p/a + perks at e-Merge IT Recruitment,"Sandton, Gauteng
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R116,700 per month",116700.0,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/head-of-systems-development-net-stack-sandton-central-hybrid-r14m-p-a-+-perks-at-e-merge-it-recruitment-job-2493596.aspx
692,Raw Materials Coordinator at Kees Beyers Chocolates,"Kempton Park, Gauteng",Contract Intermediate position,Kees Beyers Chocolate,"R25,000 per month",25000.0,09 Dec 2022,12 Jan 2023,34,33,https://www.careerjunction.co.za/raw-materials-coordinator-at-kees-beyers-chocolates-job-2495795.aspx
693,Head of IT Security,"Somerset West, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/head-of-it-security-job-2493633.aspx
694,Senior System Engineer at NRF National Research Foundation,"Observatory, Western Cape",Permanent Specialist position,National Research Foundation,R Undisclosed,,10 Dec 2022,11 Dec 2022,1,1,https://www.careerjunction.co.za/senior-system-engineer-at-nrf-national-research-foundation-job-2494879.aspx
695,School Principal,"Johannesburg, Gauteng",Permanent Management position,St Aquinas College,Undisclosed,,10 Dec 2022,26 Dec 2022,16,16,https://www.careerjunction.co.za/school-principal-job-2493553.aspx
696,Art Director,"Centurion, Gauteng",Permanent Senior EE position,Recru-it,R Undisclosed,,09 Dec 2022,12 Dec 2022,3,2,https://www.careerjunction.co.za/art-director-job-2479712.aspx
697,Key Accounts Executive at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Senior position,Rand Mutual Administration,R Undisclosed,,08 Dec 2022,06 Jan 2023,29,27,https://www.careerjunction.co.za/key-accounts-executive-at-rand-mutual-assurance-job-2495758.aspx
698,Head of Rewards and Loyalty,"Midrand, Gauteng",Permanent Executive position,Pata Pata Group,"R150,000 - R200,000 per month",150000.0,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/head-of-rewards-and-loyalty-job-2494940.aspx
699,Team Lead Software Developer at Ntice Search,"Umhlanga Ridge, KwaZulu-Natal",Permanent Intermediate position,Ntice Sourcing Solutions,R Undisclosed,,10 Dec 2022,29 Dec 2022,19,19,https://www.careerjunction.co.za/team-lead-software-developer-at-ntice-search-job-2494881.aspx
700,Dealer Principal - Witbank,"Witbank, Mpumalanga",Permanent Management position,Superskills Consulting,"R50,000 - R70,000 per month",50000.0,10 Dec 2022,04 Jan 2023,25,25,https://www.careerjunction.co.za/dealer-principal-witbank-job-2494822.aspx
701,Senior Software Team Lead (NGO),"KwaZulu-Natal, South Africa",Permanent Senior position,SciTech Placements (Pty) Ltd,"R70,800 - R95,800 per month",70800.0,10 Dec 2022,20 Dec 2022,10,10,https://www.careerjunction.co.za/senior-software-team-lead-ngo-job-2493477.aspx
702,Head Pre-Investment at Small Enterprise Finance Agency,"Centurion, Gauteng",Contract Management position,SEFA,Undisclosed,,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/head-pre-investment-at-small-enterprise-finance-agency-job-2494522.aspx
703,Social Worker Director - Child Welfare,"Pretoria CBD, Gauteng",Permanent Executive position,Active Recruitment,R Undisclosed,,09 Dec 2022,03 Jan 2023,25,24,https://www.careerjunction.co.za/social-worker-director-child-welfare-job-2494607.aspx
704,Contact Centre Team Leader (Service Recovery) at PG Glass,"Bedfordview, Gauteng",Permanent Senior position,PG Group,Undisclosed,,09 Dec 2022,25 Dec 2022,16,15,https://www.careerjunction.co.za/contact-centre-team-leader-service-recovery-at-pg-glass-job-2493339.aspx
