,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
252,Artificial Intelligence and Machine Learning Senior Specialist - Randburg - up to R960k per annum,"Randburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R80,000 per month",80000.0,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/artificial-intelligence-and-machine-learning-senior-specialist-randburg-up-to-r960k-per-annum-job-2495026.aspx
253,Application Database Specialist,"Cape Town, Western Cape",Permanent Intermediate position,wePlace,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,29,https://www.careerjunction.co.za/application-database-specialist-job-2495020.aspx
254,Branch Manager / Pest Operations Manager  at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,01 Jan 2023,30,30,https://www.careerjunction.co.za/branch-manager-pest-operations-manager-at-headhunters-job-2495017.aspx
255,Plant Energy Manager at Headhunters,"Eastern Cape, South Africa",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,30 Dec 2022,30,28,https://www.careerjunction.co.za/plant-energy-manager-at-headhunters-job-2494632.aspx
256,Senior Mobile & Web Developer,"Johannesburg, Gauteng",Permanent Senior position,Stratogo,R Undisclosed,,01 Dec 2022,02 Dec 2022,1,0,https://www.careerjunction.co.za/senior-mobile-%26-web-developer-job-2493718.aspx
257,Registered Nurse Theatre Qualified,"Johannesburg, Gauteng",Permanent Intermediate position,Mass Staffing Projects,"R16,700 - R33,300 per month",16700.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/registered-nurse-theatre-qualified-job-2494255.aspx
258,Senior Full Stack Engineer,"Woodstock, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/senior-full-stack-engineer-job-2494979.aspx
259,Business Analyst SAP EAM,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/business-analyst-sap-eam-job-2494342.aspx
260,Integration Developer (E-Commerce) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,25,https://www.careerjunction.co.za/integration-developer-e-commerce-at-parvana-recruitment-job-2494488.aspx
261,Developer - Python / PHP at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,25,https://www.careerjunction.co.za/developer-python-php-at-parvana-recruitment-job-2494484.aspx
262,Senior Test Analyst,"Pretoria CBD, Gauteng",Contract Senior position,EQPlus,Undisclosed,,27 Nov 2022,13 Dec 2022,16,11,https://www.careerjunction.co.za/senior-test-analyst-job-2491968.aspx
263,IT Consultant / Network Engineer at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,21,https://www.careerjunction.co.za/it-consultant-network-engineer-at-aj-personnel-job-2493811.aspx
264,Customer Strategy Analyst,"Rosebank, Gauteng",Permanent Intermediate position,Letsema Strategy Services,"R20,000 - R50,000 per month",20000.0,02 Dec 2022,27 Dec 2022,25,25,https://www.careerjunction.co.za/customer-strategy-analyst-job-2493703.aspx
265,FTTH Sales Specialist,"Goodwood (Goodwood Estate), Western Cape",Permanent Intermediate position,InspHired Recruitment Solutions,"R5,000 - R9,000 per month",5000.0,02 Dec 2022,18 Dec 2022,16,16,https://www.careerjunction.co.za/ftth-sales-specialist-job-2492530.aspx
266,BI Developer,"Centurion, Gauteng",Permanent Specialist EE position,RAD Resources SA,"R40,000 - R50,000 per month",40000.0,02 Dec 2022,18 Dec 2022,16,16,https://www.careerjunction.co.za/bi-developer-job-2492522.aspx
267,Pre-Sales Engineer (Jnr.),"Midrand, Gauteng",Permanent Intermediate position,Dynexity,"R20,000 - R30,000 per month",20000.0,26 Nov 2022,06 Dec 2022,10,4,https://www.careerjunction.co.za/pre-sales-engineer-jnr-job-2491624.aspx
268,Systems Engineer,"Gauteng, South Africa
 / Work From Home",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/systems-engineer-job-2494954.aspx
269,SQL Database Administrator,"Brackenfell, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/sql-database-administrator-job-2492153.aspx
270,Accounts Payable Accountant,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,23,https://www.careerjunction.co.za/accounts-payable-accountant-job-2494150.aspx
271,Industrial Management Controller,"Midrand, Gauteng",Permanent Management position,Full Circle Selection,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/industrial-management-controller-job-2494798.aspx
272,Commercial Manager at Westfalia Fruit (Pty) Ltd,"Midrand, Gauteng",Permanent Management position,Westfalia Fruit,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/commercial-manager-at-westfalia-fruit-pty-ltd-job-2492211.aspx
273,Candidate Attorney at Nutun,"Sandton, Gauteng",Contract Junior position,Nutun,Undisclosed,,02 Dec 2022,27 Dec 2022,25,25,https://www.careerjunction.co.za/candidate-attorney-at-nutun-job-2493820.aspx
274,Senior MIS Analyst at SA Taxi Development Finance,"Johannesburg Region, Gauteng",Permanent Specialist position,SA Taxi Development Finance,Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/senior-mis-analyst-at-sa-taxi-development-finance-job-2494535.aspx
275,Systems Analyst,"Sandown, Gauteng",Contract Intermediate position,Paradigm Recruitment,R300.00 - R400.00 per hour,48000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/systems-analyst-job-2494200.aspx
276,Healthcare Analyst Advanced Analytics,"Cape Town CBD, Western Cape",Permanent Intermediate position,Che Leigh Personnel Consultants,R00 per month,0.0,27 Nov 2022,13 Dec 2022,16,11,https://www.careerjunction.co.za/healthcare-analyst-advanced-analytics-job-2491944.aspx
277,Test Analyst,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,R Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/test-analyst-job-2492124.aspx
278,Operations / General Manager - ERP Software,"Fourways, Gauteng",Permanent Management position,ProApp HR Solutions,"R60,000 - R80,000 per month",60000.0,30 Nov 2022,26 Dec 2022,26,24,https://www.careerjunction.co.za/operations-general-manager-erp-software-job-2493494.aspx
279,IOS Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,30 Nov 2022,08 Dec 2022,8,6,https://www.careerjunction.co.za/ios-engineer-job-2491288.aspx
280,Financial Planner Reporting,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/financial-planner-reporting-job-2494770.aspx
281,Analyst (Replenishment),"Johannesburg Region, Gauteng",Permanent Intermediate position,Lesley Snyman and associates,"R54,200 - R66,700 per month",54200.0,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/analyst-replenishment-job-2487648.aspx
282,Senior Python Engineer,"Woodstock, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/senior-python-engineer-job-2493513.aspx
283,SPECIALIST CONSOLIDATIONS & GROUP STATUTORY REPORTING,"Centurion, Gauteng",Permanent Specialist EE position,M-Ploy Global Resourcing,"R70,800 per month",70800.0,01 Dec 2022,17 Dec 2022,16,15,https://www.careerjunction.co.za/specialist-consolidations-%26-group-statutory-reporting-job-2492374.aspx
284,Medical Field Service Engineer Cape Town,"Cape Town, Western Cape",Permanent Intermediate position,Ultra Personnel cc,R Undisclosed,,01 Dec 2022,02 Dec 2022,1,0,https://www.careerjunction.co.za/medical-field-service-engineer-cape-town-job-2491344.aspx
285,Accountant Financial Manager,"Cape Town CBD, Western Cape",Permanent Senior position,Frogg Recruitment,"R48,300 - R50,000 per month",48300.0,01 Dec 2022,08 Dec 2022,7,6,https://www.careerjunction.co.za/accountant-financial-manager-job-2491265.aspx
286,Administrator,"Komatipoort, Mpumalanga",Permanent Intermediate position,Reata Services,R Undisclosed,,26 Nov 2022,04 Dec 2022,8,2,https://www.careerjunction.co.za/administrator-job-2490370.aspx
287,Management Accountant,"Brackenfell, Western Cape",Permanent Intermediate position,Professional Recruitment Network,Undisclosed,,29 Nov 2022,07 Dec 2022,8,5,https://www.careerjunction.co.za/management-accountant-job-2490976.aspx
288,Systems Administrator at C.Steinweg Bridge,"Durban Region, KwaZulu-Natal",Permanent Specialist position,C. Steinweg Bridge (Pty) Ltd,Undisclosed,,29 Nov 2022,06 Dec 2022,7,4,https://www.careerjunction.co.za/systems-administrator-at-csteinweg-bridge-job-2490859.aspx
289,HR Analyst,"Dainfern, Gauteng",Permanent Intermediate position,The Recruitment Council,"R50,000 - R66,700 per month",50000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/hr-analyst-job-2494297.aspx
290,IT Business Analyst/BA (contract) on-site (TB) at Mediro ICT,"East Rand, Gauteng",Contract Intermediate position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,19,https://www.careerjunction.co.za/it-business-analyst-ba-contract-on-site-tb-at-mediro-ict-job-2493347.aspx
291,Junior Operations Anlyst,"Sandown, Gauteng",Permanent Junior position,J Smith Collier and Associate (PTY) LTD,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/junior-operations-anlyst-job-2494273.aspx
292,Database Administrator,"Pretoria CBD, Gauteng",Contract Intermediate position,Tipp Focus,Undisclosed,,29 Nov 2022,07 Dec 2022,8,5,https://www.careerjunction.co.za/database-administrator-job-2491037.aspx
293,Pre-Sales Engineer (Snr.),"Midrand, Gauteng",Permanent Senior position,Dynexity,"R60,000 - R70,000 per month",60000.0,25 Nov 2022,06 Dec 2022,11,4,https://www.careerjunction.co.za/pre-sales-engineer-snr-job-2491621.aspx
294,Sales Executive at Service Products,"Midrand, Gauteng",Permanent Intermediate position,,"R17,000 - R20,000 per month",17000.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/sales-executive-at-service-products-job-2494257.aspx
295,PROJECT ENGINEER MECHANICAL/PIPING at dwc,"Sandown, Gauteng",Permanent Senior position,David Waterland Construction,"R100,000 - R200,000 per month",100000.0,01 Dec 2022,18 Dec 2022,17,16,https://www.careerjunction.co.za/project-engineer-mechanical-piping-at-dwc-job-2492452.aspx
296,IOS Software Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,30 Nov 2022,26 Dec 2022,26,24,https://www.careerjunction.co.za/ios-software-engineer-job-2493509.aspx
297,Principal Consultant,"Cape Town, Western Cape",Permanent Management position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,27 Dec 2022,26,25,https://www.careerjunction.co.za/principal-consultant-job-2493722.aspx
298,Personal Assistant,"Sandhurst, Gauteng",Permanent Intermediate position,Humanity SA,Undisclosed,,28 Nov 2022,05 Dec 2022,7,3,https://www.careerjunction.co.za/personal-assistant-job-2490670.aspx
299,IT SOFTWARE DEVELOPER at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,21,https://www.careerjunction.co.za/it-software-developer-at-aj-personnel-job-2493831.aspx
300,SQL Developer (Mid-Snr),"Johannesburg Region, Gauteng
 / Work From Home",Contract Senior position,Exclusively Remote,Undisclosed,,02 Dec 2022,27 Dec 2022,25,25,https://www.careerjunction.co.za/sql-developer-mid-snr-job-2493824.aspx
301,DevOps Consultant (1566) at Mediro ICT,"Pretoria Region, Gauteng",Contract Junior position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,19,https://www.careerjunction.co.za/devops-consultant-1566-at-mediro-ict-job-2493330.aspx
302,Account Manager,"Johannesburg, Gauteng",Permanent Senior position,Elite Search and Selection,R25 - R35 per month,25.0,27 Nov 2022,07 Dec 2022,10,5,https://www.careerjunction.co.za/account-manager-job-2491866.aspx
303,Developer - Back End (Java) at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,25,https://www.careerjunction.co.za/developer-back-end-java-at-parvana-recruitment-job-2494470.aspx
304,Demand Planner,"Midrand, Gauteng",Permanent Senior position,,Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/demand-planner-job-2494975.aspx
305,Merchandiser,"Cape Town CBD, Western Cape",Permanent Junior position,Waterfoot Consulting,"R12,000 per month",12000.0,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/merchandiser-job-2494726.aspx
306,wordpress web design and graphics,"Johannesburg Region, Gauteng",Permanent Junior position,Chavda International,"R6,000 - R12,000 per month",6000.0,27 Nov 2022,14 Dec 2022,17,12,https://www.careerjunction.co.za/wordpress-web-design-and-graphics-job-2491991.aspx
307,Regional Finance Officer at St John,"Johannesburg Region, Gauteng",Permanent Intermediate position,,"R18,000 - R20,000 per month",18000.0,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/regional-finance-officer-at-st-john-job-2494659.aspx
308,Assistant Management Accountant,"Woodstock, Western Cape",Permanent Intermediate EE position,Professional Recruitment Network,Undisclosed,,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/assistant-management-accountant-job-2484404.aspx
309,DIVISIONAL MANAGER: APPLICATIONS MANAGEMENT- R106000.00,"Durban (Durban CBD), KwaZulu-Natal",Permanent Senior position,Affirmative Portfolios,Undisclosed,,29 Nov 2022,25 Dec 2022,26,23,https://www.careerjunction.co.za/divisional-manager-applications-management-r10600000-job-2493384.aspx
310,Administrative Coordinator,"Centurion, Gauteng",Permanent Intermediate position,Merchants SA,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/administrative-coordinator-job-2492336.aspx
311,Engineer (Level 3) - Certified in Citrix Analytics,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/engineer-level-3-certified-in-citrix-analytics-job-2494693.aspx
312,Finance Administrator at Torah Academy School,"Johannesburg, Gauteng",Permanent Intermediate position,Torah Academy,Undisclosed,,25 Nov 2022,11 Dec 2022,16,9,https://www.careerjunction.co.za/finance-administrator-at-torah-academy-school-job-2491444.aspx
313,Fraud and AML Manager,"Centurion, Gauteng",Permanent Senior position,HumanKind,"R83,300 - R100,000 per month",83300.0,29 Nov 2022,15 Dec 2022,16,13,https://www.careerjunction.co.za/fraud-and-aml-manager-job-2492348.aspx
314,Fullstack Developer - Online Collections,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/fullstack-developer-online-collections-job-2494774.aspx
315,Financial Manager,"Denver, Gauteng",Permanent Senior position,Ark Human Capital (Pty) Ltd,"R73,300 - R75,000 per month",73300.0,30 Nov 2022,08 Dec 2022,8,6,https://www.careerjunction.co.za/financial-manager-job-2491216.aspx
316,Accounts Clerk,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,23,https://www.careerjunction.co.za/accounts-clerk-job-2494145.aspx
317,FMCG Van Sales Rep,"Modderfontein AH, Gauteng",Permanent Intermediate position,SM DISTRIBUTORS AND WHOLESALERS PTY LTD,Commission Only,,27 Nov 2022,22 Dec 2022,25,20,https://www.careerjunction.co.za/fmcg-van-sales-rep-job-2493279.aspx
318,Business Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/business-analyst-job-2494191.aspx
319,IT Systems Analyst - G1626,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,7,https://www.careerjunction.co.za/it-systems-analyst-g1626-job-2492031.aspx
320,Quantitive Analyst with coding Skills,"Western Cape, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,7,https://www.careerjunction.co.za/quantitive-analyst-with-coding-skills-job-2492020.aspx
321,Quality Assurance at Afrizan,"Johannesburg, Gauteng",Contract Intermediate position,Afrizan People Intelligence,"R15,000 per month",15000.0,28 Nov 2022,05 Dec 2022,7,3,https://www.careerjunction.co.za/quality-assurance-at-afrizan-job-2490685.aspx
322,Senior QA Engineer (Mobile),"Brackenfell, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/senior-qa-engineer-mobile-job-2493426.aspx
323,Head of Collections Strategy and IFRS9,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Management position,BigTalent,"R75,000 - R100,000 per month",75000.0,27 Nov 2022,14 Dec 2022,17,12,https://www.careerjunction.co.za/head-of-collections-strategy-and-ifrs9-job-2492014.aspx
324,Group Reporting Accountant,"Bryanston, Gauteng",Permanent Senior position,Wexford Search and Selection,"R62,500 - R91,700 per month",62500.0,27 Nov 2022,05 Dec 2022,8,3,https://www.careerjunction.co.za/group-reporting-accountant-job-2490632.aspx
325,Advanced Healthcare Analyst,"Cape Town CBD, Western Cape",Permanent Specialist position,Che Leigh Personnel Consultants,Undisclosed,,27 Nov 2022,13 Dec 2022,16,11,https://www.careerjunction.co.za/advanced-healthcare-analyst-job-2491942.aspx
326,General Team Leader at Energy at Work Projects,"Johannesburg Region, Gauteng",Contract Intermediate position,Energy At Work,"R20,000 per month",20000.0,27 Nov 2022,09 Dec 2022,12,7,https://www.careerjunction.co.za/general-team-leader-at-energy-at-work-projects-job-2491837.aspx
327,Solutions Architect,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Recru-it,R01 per month,1.0,30 Nov 2022,11 Dec 2022,11,9,https://www.careerjunction.co.za/solutions-architect-job-2494694.aspx
328,User Experience Specialist,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/user-experience-specialist-job-2489706.aspx
329,Regulatory Affairs Systems Associate,"Midrand, Gauteng",Permanent Intermediate position,Jordan HR,"R30,000 - R37,000 per month",30000.0,28 Nov 2022,08 Dec 2022,10,6,https://www.careerjunction.co.za/regulatory-affairs-systems-associate-job-2494339.aspx
330,Electrical Electronics Technical Architect IP Security,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/electrical-electronics-technical-architect-ip-security-job-2494680.aspx
331,Business Analyst - Intermediate,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,25,https://www.careerjunction.co.za/business-analyst-intermediate-job-2494318.aspx
332,Release Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,25,https://www.careerjunction.co.za/release-engineer-job-2493658.aspx
333,Shift Manager at Business Directive Contract Services,"Benoni, Gauteng",Contract Junior position,Business Directive Contract Services,R Undisclosed,,01 Dec 2022,18 Dec 2022,17,16,https://www.careerjunction.co.za/shift-manager-at-business-directive-contract-services-job-2492475.aspx
334,Personal Assistant PA,"Cape Town Region, Western Cape",Temporary Senior EE position,Afrizan People Intelligence,Undisclosed,,02 Dec 2022,05 Jan 2023,34,34,https://www.careerjunction.co.za/personal-assistant-pa-job-2494948.aspx
335,Visual Merchandiser,"Pretoria, Gauteng",Permanent Intermediate position,GG Financial Recruitment,R Undisclosed,,01 Dec 2022,12 Dec 2022,11,10,https://www.careerjunction.co.za/visual-merchandiser-job-2492430.aspx
336,BI Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,27 Dec 2022,30,25,https://www.careerjunction.co.za/bi-analyst-job-2494174.aspx
337,Financial Controller,"Kenilworth, Western Cape",Permanent Intermediate position,Professional Recruitment Network,Undisclosed,,28 Nov 2022,15 Dec 2022,17,13,https://www.careerjunction.co.za/financial-controller-job-2492177.aspx
338,Operations Manager: Quality Assurance (Cape Town),"Cape Town Region, Western Cape",Permanent Management position,MVG Recruitment Specialists,Undisclosed,,30 Nov 2022,25 Dec 2022,25,23,https://www.careerjunction.co.za/operations-manager-quality-assurance-cape-town-job-2493377.aspx
339,Operational personnel,"Selby, Gauteng",Permanent Specialist position,InspHired Recruitment Solutions,"R30,000 - R45,000 per month",30000.0,28 Nov 2022,23 Dec 2022,25,21,https://www.careerjunction.co.za/operational-personnel-job-2493290.aspx
340,IT Systems Analyst,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,R Undisclosed,,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/it-systems-analyst-job-2492130.aspx
341,Business Analyst,"Johannesburg Region, Gauteng",Permanent Intermediate position,DAV,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,9,https://www.careerjunction.co.za/business-analyst-job-2492214.aspx
342,BI Developer,"Waterkloof Glen, Gauteng",Permanent Senior position,Active Recruitment,"R50,000 - R70,000 per month",50000.0,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/bi-developer-job-2490506.aspx
343,Developer - Python (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,25,https://www.careerjunction.co.za/developer-python-senior-at-parvana-recruitment-job-2494485.aspx
344,Avaya Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,24,https://www.careerjunction.co.za/avaya-engineer-job-2494168.aspx
345,Direct Marketing Manager,"Midrand, Gauteng",Permanent Specialist position,The Recruitment Council,"R58,300 - R66,700 per month",58300.0,28 Nov 2022,01 Jan 2023,34,30,https://www.careerjunction.co.za/direct-marketing-manager-job-2494325.aspx
346,Financial Planner: Raw Materials Financial Planner:,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,27,https://www.careerjunction.co.za/financial-planner-raw-materials-financial-planner-job-2494768.aspx
347,Migrations Analyst Developer,"Johannesburg Region, Gauteng",Permanent Senior position,Acuity Consultants,"R70,800 - R116,700 per month",70800.0,29 Nov 2022,02 Jan 2023,34,31,https://www.careerjunction.co.za/migrations-analyst-developer-job-2494395.aspx
348,Assistant Supply Planner,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,24,https://www.careerjunction.co.za/assistant-supply-planner-job-2494162.aspx
349,Accountant at Business Directive Contract Services,"Milnerton, Western Cape",Permanent Intermediate position,Business Directive Contract Services,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/accountant-at-business-directive-contract-services-job-2494816.aspx
350,Depot Supervisor,"Pretoria CBD, Gauteng",Permanent Intermediate position,Affirmative Portfolios,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/depot-supervisor-job-2494815.aspx
351,Diesel Manager - (Olifantsfontein),"Midrand, Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,"R35,000 - R38,000 per month",35000.0,01 Dec 2022,04 Jan 2023,34,33,https://www.careerjunction.co.za/diesel-manager-olifantsfontein-job-2494811.aspx
352,C#.Net Software developer,"Gauteng, South Africa
 / Work From Home",Contract Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/c%23net-software-developer-job-2493588.aspx
353,Software Engineer ( Machine Learning ),"Cape Town CBD, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,24,https://www.careerjunction.co.za/software-engineer-machine-learning-job-2493508.aspx
354,Payroll Administrator,"Cape Town Region, Western Cape",Contract Intermediate position,Michele Visser Recruiters,Undisclosed,,01 Dec 2022,08 Dec 2022,7,6,https://www.careerjunction.co.za/payroll-administrator-job-2491337.aspx
355,Cloud Sales Specialist,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,26,https://www.careerjunction.co.za/cloud-sales-specialist-job-2494548.aspx
356,Senior Java Spring Boot Developer,"Johannesburg, Gauteng",Permanent Senior position,GoldenRule,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,32,https://www.careerjunction.co.za/senior-java-spring-boot-developer-job-2494756.aspx
357,Security Officer,"Johannesburg Region, Gauteng",Permanent Intermediate position,Chavda International,"R6,000 - R12,000 per month",6000.0,25 Nov 2022,20 Dec 2022,25,18,https://www.careerjunction.co.za/security-officer-job-2492937.aspx
358,Backend Integration Developer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,24,https://www.careerjunction.co.za/backend-integration-developer-job-2494173.aspx
359,Manager Client Engagement,"Sandton, Gauteng",Permanent Intermediate position,Capitec Bank,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,7,https://www.careerjunction.co.za/manager-client-engagement-job-2494442.aspx
360,Research Analytics Assistant at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,10 Dec 2022,12,8,https://www.careerjunction.co.za/research-analytics-assistant-at-headhunters-job-2492163.aspx
361,Associate Civil Engineer,"Centurion, Gauteng",Permanent Senior position,Manpower SA,"R79,200 - R91,700 per month",79200.0,28 Nov 2022,09 Dec 2022,11,7,https://www.careerjunction.co.za/associate-civil-engineer-job-2492049.aspx
362,Assurance - Audit Assistant Manager,"Sandown, Gauteng",Permanent Management EE position,T and T Academy,"R52,000 - R65,000 per month",52000.0,28 Nov 2022,14 Dec 2022,16,12,https://www.careerjunction.co.za/assurance-audit-assistant-manager-job-2492046.aspx
363,Support Analyst Developer at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,3,https://www.careerjunction.co.za/support-analyst-developer-at-mediro-ict-job-2494698.aspx
364,IT Senior Software Developer (Mobile Front-End Developer) at Phaki Personnel Management Services,"Pretoria Region, Gauteng",Permanent Senior position,Phaki Personnel Management Services,R Undisclosed,,02 Dec 2022,02 Dec 2022,0,0,https://www.careerjunction.co.za/it-senior-software-developer-mobile-front-end-developer-at-phaki-personnel-management-services-job-2493745.aspx
365,Business Analyst,"Johannesburg, Gauteng",Contract Senior position,GoldenRule,R Undisclosed,,27 Nov 2022,04 Dec 2022,7,2,https://www.careerjunction.co.za/business-analyst-job-2490493.aspx
