,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
335,IT Project Manager (Applications),"Sunninghill, Gauteng",Permanent Specialist position,RAD Resources SA,"R50,000 - R58,300 per month",50000.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/it-project-manager-applications-job-2488328.aspx
336,Project Manager,"Centurion, Gauteng",Contract Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/project-manager-job-2492314.aspx
337,Financial Manager Insurance,"Centurion, Gauteng",Permanent Intermediate position,Sinakho Staffshop (Pty) Ltd,R Undisclosed,,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/financial-manager-insurance-job-2493159.aspx
338,Customer Success Manager,"Johannesburg Region, Gauteng",Permanent Management position,Blossom Technology Solutions,Undisclosed,,21 Nov 2022,25 Dec 2022,34,21,https://www.careerjunction.co.za/customer-success-manager-job-2488541.aspx
339,Operations Manager  at HR Xchange,"Johannesburg Region, Gauteng",Permanent Senior position,HR Xchange,"R60,000 per month",60000.0,26 Nov 2022,08 Dec 2022,12,4,https://www.careerjunction.co.za/operations-manager-at-hr-xchange-job-2491646.aspx
340,Sales Manager – Piping / Engineering Industry,"Johannesburg, Gauteng",Permanent Intermediate position,Talentsphere,R Undisclosed,,26 Nov 2022,07 Dec 2022,11,3,https://www.careerjunction.co.za/sales-manager-piping-engineering-industry-job-2491770.aspx
341,Human Resources Manager,"Johannesburg Region, Gauteng",Permanent Management EE position,IT Network Recruitment & Consulting,Undisclosed,,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/human-resources-manager-job-2491760.aspx
342,PROJECT MANAGER SD-WAN,"Rivonia, Gauteng",Permanent Specialist position,H R Interactive,"R40,000 - R55,000 per month",40000.0,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/project-manager-sd-wan-job-2491786.aspx
343,SAP Project Manager at Cemza (PTY) Ltd,"Midrand, Gauteng",Permanent Management position,Oza Holdings,Undisclosed,,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/sap-project-manager-at-cemza-pty-ltd-job-2490617.aspx
344,Clinical Project Manager,"Centurion, Gauteng
 / Work From Home",Permanent Intermediate position,Tiger Personnel Management,"R40,000 - R50,000 per month",40000.0,28 Nov 2022,24 Dec 2022,26,20,https://www.careerjunction.co.za/clinical-project-manager-job-2493296.aspx
345,Project Manager IT,"Menlyn, Gauteng
 / Work From Home",Permanent Senior position,Centice (Pty) Ltd,"R50,000 - R90,000 per month",50000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/project-manager-it-job-2492027.aspx
346,Financial Manager (Property Fund),"Johannesburg, Gauteng",Permanent Management position,Kerfield Recruitment,"R50,000 - R55,000 per month",50000.0,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/financial-manager-property-fund-job-2491631.aspx
347,Contract Manager,"Johannesburg, Gauteng",Permanent Senior position,Milton Resourcing (Pty) Ltd,"R66,700 - R79,200 per month",66700.0,25 Nov 2022,22 Dec 2022,27,18,https://www.careerjunction.co.za/contract-manager-job-2494111.aspx
348,Supply Chain Manager at Letsema,"Johannesburg, Gauteng",Contract Management position,Letsema Strategy Services,Undisclosed,,25 Nov 2022,12 Dec 2022,17,8,https://www.careerjunction.co.za/supply-chain-manager-at-letsema-job-2491612.aspx
349,District Sales Manager,"Houghton Estate, Gauteng",Permanent Senior position,Stratogo,R01 - R02 per month,1.0,25 Nov 2022,13 Dec 2022,18,9,https://www.careerjunction.co.za/district-sales-manager-job-2492874.aspx
350,Accounting and Finance Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Stratogo,R01 - R02 per month,1.0,25 Nov 2022,13 Dec 2022,18,9,https://www.careerjunction.co.za/accounting-and-finance-manager-job-2492882.aspx
351,Information Protection Senior Project Manager at Sabenza IT,"Johannesburg Region, Gauteng",Contract Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/information-protection-senior-project-manager-at-sabenza-it-job-2492903.aspx
352,Enterprise Risk Manager,"Johannesburg Region, Gauteng",Permanent Senior EE position,BigTalent,R Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/enterprise-risk-manager-job-2491570.aspx
353,Financial Manager (automotive manufacturing),"Isando, Gauteng",Permanent Management position,Bay Recruitment,"R55,000 - R68,000 per month",55000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/financial-manager-automotive-manufacturing-job-2491526.aspx
354,Procurement and Stores Manager,"Roodepoort, Gauteng",Permanent Intermediate position,Rensearch Placements,"R50,000 - R60,000 per month",50000.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/procurement-and-stores-manager-job-2491509.aspx
355,IT Sales Account Manager at Afrizan People Intelligence,"Sandown, Gauteng",Permanent Intermediate position,Afrizan People Intelligence,"R30,000 per month",30000.0,22 Nov 2022,26 Dec 2022,34,22,https://www.careerjunction.co.za/it-sales-account-manager-at-afrizan-people-intelligence-job-2478691.aspx
356,Recruitment Manager at Interdot Solutions,"Menlyn, Gauteng",Permanent Management position,Interdot (Head Office),Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/recruitment-manager-at-interdot-solutions-job-2491829.aspx
357,Team Manager Operational Finance at Bay Recruit,"Parktown, Gauteng",Permanent Intermediate position,Bay Recruitment,"R45,000 - R58,000 per month",45000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/team-manager-operational-finance-at-bay-recruit-job-2490529.aspx
358,IT Project Manager,"Sandown, Gauteng",Permanent Senior position,Ark Human Capital (Pty) Ltd,"R75,000 - R112,500 per month",75000.0,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/it-project-manager-job-2491923.aspx
359,IT Support Manager at Axiz(Pty)Ltd,"Midrand, Gauteng",Permanent Management position,Axiz,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/it-support-manager-at-axizptyltd-job-2493073.aspx
360,Agile Project Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,21,https://www.careerjunction.co.za/agile-project-manager-job-2494144.aspx
361,Parts Manager,"Wynberg, Gauteng",Permanent Senior position,Ambit Recruitment,"R60,000 per month",60000.0,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/parts-manager-job-2492995.aspx
362,Process Manager,"Pretoria North, Gauteng",Permanent Management position,Masiyane Appointments,R Undisclosed,,17 Nov 2022,21 Dec 2022,34,17,https://www.careerjunction.co.za/process-manager-job-2492988.aspx
363,Store Manager,"Centurion, Gauteng",Permanent Intermediate position,CG Outsourcing,"R10,000 - R12,000 per month",10000.0,25 Nov 2022,29 Dec 2022,34,25,https://www.careerjunction.co.za/store-manager-job-2494053.aspx
364,Specialist Claim and Portfolio Relationship Manager,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,22 Nov 2022,21 Dec 2022,29,17,https://www.careerjunction.co.za/specialist-claim-and-portfolio-relationship-manager-job-2489037.aspx
365,Project Manager (Senior) (French Speaking) at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,25 Nov 2022,05 Dec 2022,10,1,https://www.careerjunction.co.za/project-manager-senior-french-speaking-at-parvana-recruitment-job-2491528.aspx
366,SAP Test Manager,"Johannesburg, Gauteng",Contract Senior position,EQPlus,Undisclosed,,16 Nov 2022,20 Dec 2022,34,16,https://www.careerjunction.co.za/sap-test-manager-job-2461659.aspx
367,Content Creator Partner Solutions Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Stratogo,R01 - R02 per month,1.0,16 Nov 2022,12 Dec 2022,26,8,https://www.careerjunction.co.za/content-creator-partner-solutions-manager-job-2483650.aspx
368,Senior IT Project Manager,"Johannesburg Region, Gauteng
 / Work From Home",Contract Specialist position,DCV Sabenza IT and Recruitment,R Undisclosed,,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/senior-it-project-manager-job-2492936.aspx
369,Head of projects and Senior Construction Manager,"Sandown, Gauteng",Permanent Senior position,Redline Recruitment,"R50,000 - R80,000 per month",50000.0,16 Nov 2022,20 Dec 2022,34,16,https://www.careerjunction.co.za/head-of-projects-and-senior-construction-manager-job-2486327.aspx
370,Product Delivery Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Malander Placements,"R66,700 - R85,000 per month",66700.0,18 Nov 2022,17 Dec 2022,29,13,https://www.careerjunction.co.za/product-delivery-manager-job-2480423.aspx
371,Service Delivery Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Malander Placements,"R54,200 - R58,300 per month",54200.0,18 Nov 2022,18 Dec 2022,30,14,https://www.careerjunction.co.za/service-delivery-manager-job-2480412.aspx
372,Senior Manager: Strategy at Government Employees Medical Scheme,"Menlyn, Gauteng",Permanent Management position,Government Employees Medical Scheme,R Undisclosed,,18 Nov 2022,14 Dec 2022,26,10,https://www.careerjunction.co.za/senior-manager-strategy-at-government-employees-medical-scheme-job-2492051.aspx
373,Business Development Manager at Psychometric Assessments,"Pretoria Region, Gauteng
 / Work From Home",Permanent Intermediate position,DMA Group,R Undisclosed,,10 Nov 2022,14 Dec 2022,34,10,https://www.careerjunction.co.za/business-development-manager-at-psychometric-assessments-job-2486777.aspx
374,Implementation & Consulting Manager,"Johannesburg, Gauteng",Permanent Senior EE position,T and T Academy,"R50,000 - R60,000 per month",50000.0,10 Nov 2022,14 Dec 2022,34,10,https://www.careerjunction.co.za/implementation-%26-consulting-manager-job-2479853.aspx
375,Acquisition Technical Project Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Intermediate position,Stratogo,R01 - R02 per month,1.0,16 Nov 2022,14 Dec 2022,28,10,https://www.careerjunction.co.za/acquisition-technical-project-manager-job-2487829.aspx
376,Contracts Manager needed for Interior Design Company,"Sandown, Gauteng",Permanent Intermediate position,Redline Recruitment,"R25,000 - R35,000 per month",25000.0,16 Nov 2022,20 Dec 2022,34,16,https://www.careerjunction.co.za/contracts-manager-needed-for-interior-design-company-job-2488008.aspx
377,Senior Tax Manager (Transfer Pricing),"Johannesburg, Gauteng",Permanent Management position,Professional Sourcing,Undisclosed,,08 Nov 2022,12 Dec 2022,34,8,https://www.careerjunction.co.za/senior-tax-manager-transfer-pricing-job-2452886.aspx
378,Manager (Transfer Pricing),"Johannesburg, Gauteng",Permanent Management EE position,Professional Sourcing,Undisclosed,,08 Nov 2022,12 Dec 2022,34,8,https://www.careerjunction.co.za/manager-transfer-pricing-job-2452884.aspx
379,Development Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Manpower SA,"R55,000 - R58,800 per month",55000.0,08 Nov 2022,07 Dec 2022,29,3,https://www.careerjunction.co.za/development-manager-job-2480562.aspx
380,Quality Manager,"Tierpoort, Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,"R22,000 - R30,000 per month",22000.0,15 Nov 2022,19 Dec 2022,34,15,https://www.careerjunction.co.za/quality-manager-job-2487732.aspx
381,General / Operations Manager,"Koedoespoort (Koedoespoort Industrial), Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,Undisclosed,,15 Nov 2022,19 Dec 2022,34,15,https://www.careerjunction.co.za/general-operations-manager-job-2487586.aspx
382,General Manager  at HR Xchange,"Pretoria Region, Gauteng",Permanent Senior position,HR Xchange,R Undisclosed,,07 Nov 2022,07 Dec 2022,30,3,https://www.careerjunction.co.za/general-manager-at-hr-xchange-job-2480166.aspx
383,Industrial Relations Manager,"East Rand, Gauteng",Permanent Specialist position,,R Undisclosed,,03 Nov 2022,07 Dec 2022,34,3,https://www.careerjunction.co.za/industrial-relations-manager-job-2478286.aspx
384,Claims Operations Manager,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,10 Nov 2022,09 Dec 2022,29,5,https://www.careerjunction.co.za/claims-operations-manager-job-2478973.aspx
385,Financial and Operations Manager,"Rosebank, Gauteng",Permanent Senior position,Humanity SA,Undisclosed,,09 Nov 2022,13 Dec 2022,34,9,https://www.careerjunction.co.za/financial-and-operations-manager-job-2482477.aspx
386,Provider Networks Manager,"Bryanston, Gauteng",Permanent Senior position,Watershed Consulting,"R50,000 per month",50000.0,04 Nov 2022,08 Dec 2022,34,4,https://www.careerjunction.co.za/provider-networks-manager-job-2481439.aspx
387,Finance Manager - CA(SA) Manufacturing - Sandown - R900 000 - R750 000CTC,"Sandown, Gauteng",Permanent Senior position,Wexford Search and Selection,"R62,500 - R79,200 per month",62500.0,04 Nov 2022,08 Dec 2022,34,4,https://www.careerjunction.co.za/finance-manager-casa-manufacturing-sandown-r900-000-r750-000ctc-job-2484815.aspx
388,Sales Manager (Food Science and/or Chemicals),"Rivonia, Gauteng",Permanent Senior position,The Talent Experts,Undisclosed,,31 Oct 2022,04 Dec 2022,34,0,https://www.careerjunction.co.za/sales-manager-food-science-and-or-chemicals-job-2485149.aspx
389,Head of Food Sales   (Chemical Industry) at Headhunters,"East Rand, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,15 Dec 2022,12,11,https://www.careerjunction.co.za/head-of-food-sales-chemical-industry-at-headhunters-job-2492717.aspx
390,Study Coordinator (Senior) Wits VIDA at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Intermediate position,AJ Personnel,R Undisclosed,,03 Dec 2022,24 Dec 2022,21,20,https://www.careerjunction.co.za/study-coordinator-senior-wits-vida-at-aj-personnel-job-2493996.aspx
391,Head of Financial Crime Unit at Bidvest Bank,"Sandton, Gauteng",Permanent Senior position,Bidvest Bank,Undisclosed,,03 Dec 2022,10 Dec 2022,7,6,https://www.careerjunction.co.za/head-of-financial-crime-unit-at-bidvest-bank-job-2491368.aspx
392,Business Unit Director (JHB) at Datafin Recruitment,"Johannesburg, Gauteng",Permanent Management position,Datafin,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,18,https://www.careerjunction.co.za/business-unit-director-jhb-at-datafin-recruitment-job-2493936.aspx
393,Head of service management Centre,"Randburg, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/head-of-service-management-centre-job-2494974.aspx
394,Head of Brand & Business Development (Sales)  at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate EE position,Headhunters (Head Office),R Undisclosed,,03 Dec 2022,24 Dec 2022,21,20,https://www.careerjunction.co.za/head-of-brand-%26-business-development-sales-at-headhunters-job-2493871.aspx
395,Network and Infrastructure Security (Senior Lead) (Financial Services),"Pretoria CBD, Gauteng",Permanent Senior EE position,Professional Sourcing,Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/network-and-infrastructure-security-senior-lead-financial-services-job-2493864.aspx
396,Head of Sales,"Johannesburg Region, Gauteng",Permanent Senior position,Bristow Talent & Associates,"R70,000 - R85,000 per month",70000.0,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/head-of-sales-job-2492713.aspx
397,ASSISTANT MONITORING & ARREAR MANAGEMENT 24 MTHS FTC,"Centurion, Gauteng",Contract Specialist EE position,M-Ploy Global Resourcing,"R37,600 per month",37600.0,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/assistant-monitoring-%26-arrear-management-24-mths-ftc-job-2492663.aspx
398,Vice President for Security & Assets for Large Retail Firm,"Sandown, Gauteng",Permanent Executive position,Redline Recruitment,"R150,000 - R266,700 per month",150000.0,03 Dec 2022,19 Dec 2022,16,15,https://www.careerjunction.co.za/vice-president-for-security-%26-assets-for-large-retail-firm-job-2492656.aspx
399,Facilities Supervisor at Imperial,"West Germiston, Gauteng",Permanent Junior EE position,Imperial Logistics,"R29,200 - R33,300 per month",29200.0,02 Dec 2022,19 Dec 2022,17,15,https://www.careerjunction.co.za/facilities-supervisor-at-imperial-job-2492678.aspx
400,Software Development Team Lead (Hybrid) at RecruiTech,"Johannesburg, Gauteng",Permanent Senior position,RecruiTech,"R75,000 - R85,000 per month",75000.0,01 Dec 2022,27 Dec 2022,26,23,https://www.careerjunction.co.za/software-development-team-lead-hybrid-at-recruitech-job-2493756.aspx
401,Head of Development,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R140 - R150 per month,140.0,01 Dec 2022,20 Dec 2022,19,16,https://www.careerjunction.co.za/head-of-development-job-2493609.aspx
402,Chief of Staff,"East Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/chief-of-staff-job-2493807.aspx
403,Head of Programmes - IT Programming,"Pretoria Region, Gauteng",Permanent Senior position,Talent Trace,"R35,000 - R45,000 per month",35000.0,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/head-of-programmes-it-programming-job-2495037.aspx
404,Management and Sales at Perficient International Management Training,"East Rand, Gauteng",Permanent Junior position,Perficient International Management Training,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/management-and-sales-at-perficient-international-management-training-job-2494965.aspx
405,Head of Systems Development (.NET Stack)- Sandton Central / Hybrid @ R1.4m p/a + perks at e-Merge IT Recruitment,"Sandton, Gauteng
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R116,700 per month",116700.0,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/head-of-systems-development-net-stack-sandton-central-hybrid-r14m-p-a-+-perks-at-e-merge-it-recruitment-job-2493596.aspx
406,Debtors Controller,"Sandown, Gauteng",Permanent Intermediate position,Taylored Appointments,"R15,000 - R18,000 per month",15000.0,02 Dec 2022,19 Dec 2022,17,15,https://www.careerjunction.co.za/debtors-controller-job-2492661.aspx
407,VP Asset Protection,"Sandton, Gauteng",Permanent Executive position,Redline Recruitment,"R150,000 - R250,000 per month",150000.0,02 Dec 2022,19 Dec 2022,17,15,https://www.careerjunction.co.za/vp-asset-protection-job-2492608.aspx
408,Head Office Receptionist at Government Employees Medical Scheme,"Menlyn, Gauteng",Permanent Intermediate position,Government Employees Medical Scheme,R Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/head-office-receptionist-at-government-employees-medical-scheme-job-2493641.aspx
409,Quality Management Parts (QMP) (Senior) - QMP11P,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,27,https://www.careerjunction.co.za/quality-management-parts-qmp-senior-qmp11p-job-2495058.aspx
410,Head of Agile Business Analysis  at Headhunters,"Johannesburg Region, Gauteng",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,02 Dec 2022,01 Jan 2023,30,28,https://www.careerjunction.co.za/head-of-agile-business-analysis-at-headhunters-job-2495050.aspx
411,Stock Controller (Corrugated Cartons),"Houghton Estate, Gauteng",Permanent Intermediate position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,31 Dec 2022,29,27,https://www.careerjunction.co.za/stock-controller-corrugated-cartons-job-2494999.aspx
412,Junior Financial Controller,"Johannesburg, Gauteng",Permanent Senior position,Intellistaff Outsourced Services,R Undisclosed,,02 Dec 2022,22 Dec 2022,20,18,https://www.careerjunction.co.za/junior-financial-controller-job-2493706.aspx
413,Chief Enterprise Executive,"West Rand, Gauteng",Permanent Executive EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,18 Dec 2022,16,14,https://www.careerjunction.co.za/chief-enterprise-executive-job-2492545.aspx
414,School Principal,"Johannesburg, Gauteng",Permanent Management position,St Aquinas College,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/school-principal-job-2493553.aspx
415,Head of Rewards and Loyalty,"Midrand, Gauteng",Permanent Executive position,Pata Pata Group,"R150,000 - R200,000 per month",150000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/head-of-rewards-and-loyalty-job-2494940.aspx
416,Head Pre-Investment at Small Enterprise Finance Agency,"Centurion, Gauteng",Contract Management position,SEFA,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/head-pre-investment-at-small-enterprise-finance-agency-job-2494522.aspx
417,Social Worker Director - Child Welfare,"Pretoria CBD, Gauteng",Permanent Executive position,Active Recruitment,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/social-worker-director-child-welfare-job-2494607.aspx
418,Head of IT Security,"Roodepoort, Gauteng",Permanent Management position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/head-of-it-security-job-2493379.aspx
419,Financial Planner: Raw Materials Financial Planner:,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/financial-planner-raw-materials-financial-planner-job-2494768.aspx
420,Contact Centre Team Leader (Service Recovery) at PG Glass,"Bedfordview, Gauteng",Permanent Senior position,PG Group,Undisclosed,,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/contact-centre-team-leader-service-recovery-at-pg-glass-job-2493339.aspx
421,Head of Medical Affairs,"Midrand, Gauteng",Permanent Management position,Afrizan People Intelligence,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/head-of-medical-affairs-job-2492333.aspx
422,Contact Centre Team Leader at Rand Mutual Assurance,"Johannesburg Region, Gauteng",Permanent Intermediate position,Rand Mutual Administration,R Undisclosed,,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/contact-centre-team-leader-at-rand-mutual-assurance-job-2492021.aspx
423,Head of Human Resources at Twinsaver,"Bryanston, Gauteng",Permanent Senior position,Twinsaver Group,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/head-of-human-resources-at-twinsaver-job-2490787.aspx
424,Senior Systems Developer,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/senior-systems-developer-job-2494552.aspx
425,Head of Insurance Business Optimisation & MI at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior EE position,SA Taxi Development Finance,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/head-of-insurance-business-optimisation-%26-mi-at-sa-taxi-development-finance-job-2492119.aspx
426,Head of Corporate Actuarial,"Dainfern, Gauteng",Permanent Executive position,The Recruitment Council,"R133,300 - R175,000 per month",133300.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/head-of-corporate-actuarial-job-2494420.aspx
427,Application Development Team Leader Web at AVBOB,"Pretoria CBD, Gauteng",Permanent Specialist position,Avbob,Undisclosed,,28 Nov 2022,06 Dec 2022,8,2,https://www.careerjunction.co.za/application-development-team-leader-web-at-avbob-job-2490799.aspx
428,"Head of Data, Insights & Analytics at Fempower Personnel","Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,29 Nov 2022,11 Dec 2022,12,7,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-fempower-personnel-job-2492259.aspx
429,Head Of Networks – Telecommunications/Fibre,"Gauteng, South Africa",Permanent Intermediate position,Talentsphere,R Undisclosed,,29 Nov 2022,10 Dec 2022,11,6,https://www.careerjunction.co.za/head-of-networks-telecommunications-fibre-job-2492203.aspx
430,Head of Insurance Client Services at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior EE position,SA Taxi Development Finance,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/head-of-insurance-client-services-at-sa-taxi-development-finance-job-2492116.aspx
431,Technical Director,"Pretoria Region, Gauteng",Permanent Management position,Frogg Recruitment,R Undisclosed,,28 Nov 2022,06 Dec 2022,8,2,https://www.careerjunction.co.za/technical-director-job-2490786.aspx
432,Data Insights and Analytics Lead at Fempower Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,Fempower Personnel,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,7,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-fempower-personnel-job-2492249.aspx
433,Newly Qualified to Associate Director level CA(SA),"Rivonia, Gauteng",Permanent Senior position,Blue Recruiting,Undisclosed,,26 Nov 2022,04 Dec 2022,8,0,https://www.careerjunction.co.za/newly-qualified-to-associate-director-level-casa-job-2490363.aspx
434,Software Development Team Lead,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Senior position,Acuity Consultants,"R83,300 - R100,000 per month",83300.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/software-development-team-lead-job-2494314.aspx
435,HR Director,"Johannesburg South, Gauteng",Permanent Executive position,Humanity SA,"R116,700 - R166,700 per month",116700.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/hr-director-job-2492165.aspx
436,Head of Data Insights & Analytics at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R110,000 per month",50000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/head-of-data-insights-%26-analytics-at-only-the-best-recruitment-agency-job-2494289.aspx
437,Data Insights and Analytics Lead at Only The Best Recruitment Agency,"Parktown, Gauteng",Permanent Management position,Only The Best (Pty) Ltd,"R50,000 - R100,000 per month",50000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/data-insights-and-analytics-lead-at-only-the-best-recruitment-agency-job-2494283.aspx
438,Customer Success/Partner Development Director,"Midrand, Gauteng",Permanent Senior position,Recru-it,R Undisclosed,,27 Nov 2022,17 Dec 2022,20,13,https://www.careerjunction.co.za/customer-success-partner-development-director-job-2493214.aspx
439,Facilities Supervisor at V3 Coldcab,"Alberton, Gauteng",Permanent Senior position,V3COLDCAB,"R12,500 - R20,000 per month",12500.0,26 Nov 2022,12 Dec 2022,16,8,https://www.careerjunction.co.za/facilities-supervisor-at-v3-coldcab-job-2491767.aspx
440,Java Dev Team Lead,"Gauteng, South Africa",Permanent Senior EE position,iOCO Digital Talent,"R110,000 - R120,000 per month",110000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/java-dev-team-lead-job-2492155.aspx
441,Java Back-end Developer & Team Lead,"Centurion, Gauteng",Permanent Senior position,Active Recruitment,"R50,000 - R65,000 per month",50000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/java-back-end-developer-%26-team-lead-job-2492032.aspx
442,COO,"Midstream Estate, Gauteng",Permanent Executive EE position,Milton Resourcing (Pty) Ltd,"R166,700 per month",166700.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/coo-job-2492008.aspx
443,JUNIOR PR SPECIALIST - TELECOMS,"Johannesburg Region, Gauteng",Contract Junior position,Progressive International,"R20,000 - R25,000 per month",20000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/junior-pr-specialist-telecoms-job-2491994.aspx
444,Head of Actuarial,"Illovo, Gauteng",Permanent Executive EE position,M-Ploy Global Resourcing,"R108,300 per month",108300.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/head-of-actuarial-job-2490717.aspx
