,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
547,Senior .Net Developer,"Johannesburg, Gauteng",Contract Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/senior-net-developer-job-2493621.aspx
548,BI Developer at The Focus Group,"Johannesburg Region, Gauteng",Permanent Intermediate EE position,The Focus Group,R Undisclosed,,01 Dec 2022,22 Dec 2022,21,18,https://www.careerjunction.co.za/bi-developer-at-the-focus-group-job-2493613.aspx
549,C#.Net Software developer,"Gauteng, South Africa
 / Work From Home",Contract Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/c%23net-software-developer-job-2493588.aspx
550,SAP HCM Functional Consultant,"Pretoria, Gauteng",Permanent Senior position,Carlysle Human Capital,R Undisclosed,,01 Dec 2022,20 Dec 2022,19,16,https://www.careerjunction.co.za/sap-hcm-functional-consultant-job-2493585.aspx
551,WordPress/WooCommerce Website Specialist – (Front End Website Developer),"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Elite Search and Selection,R20 - R30 per month,20.0,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/wordpress-woocommerce-website-specialist-front-end-website-developer-job-2493500.aspx
552,Application Developer,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/application-developer-job-2491329.aspx
553,System Analyst (Payments & Forex) - (SvW) at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,01 Dec 2022,04 Dec 2022,3,0,https://www.careerjunction.co.za/system-analyst-payments-%26-forex-svw-at-mediro-ict-job-2491189.aspx
554,Intermediate Java Developer at Reverside,"Gauteng, South Africa",Permanent Senior position,Reverside Professional Services,Commission Only,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/intermediate-java-developer-at-reverside-job-2494690.aspx
555,Senior Software Developer (.NET Developer),"Johannesburg, Gauteng",Permanent Specialist position,T and T Academy,"R57,100 - R62,500 per month",57100.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-software-developer-net-developer-job-2494652.aspx
556,Senior Software Developer,"Kempton Park, Gauteng",Permanent Senior position,T and T Academy,"R57,100 - R62,500 per month",57100.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-software-developer-job-2494645.aspx
557,Salesforce Developer at Centice,"Menlyn, Gauteng",Permanent Senior position,Centice (Pty) Ltd,"R70,000 - R100,000 per month",70000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/salesforce-developer-at-centice-job-2492091.aspx
558,.NET Developer,"Durban North, KwaZulu-Natal
 / Work From Home",Permanent Senior position,RecruiTech,"R60,000 - R70,000 per month",60000.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/net-developer-job-2492278.aspx
559,.NET Developer,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,RecruiTech,"R60,000 - R70,000 per month",60000.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/net-developer-job-2492264.aspx
560,Rock Engineering Manager,"Free State, South Africa",Permanent Senior position,Mass Staffing Projects,"R183,300 - R191,700 per month",183300.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/rock-engineering-manager-job-2490712.aspx
561,Lead Software Developer at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Intermediate position,Old Mutual (Finance),Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/lead-software-developer-at-old-mutual-finance-job-2494620.aspx
562,Test Lead,"Cape Town CBD, Western Cape",Contract Intermediate position,VIC IT Consulting,Undisclosed,,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/test-lead-job-2490994.aspx
563,Electronic Engineering Graduate,"Randburg, Gauteng",Permanent Junior position,Let's Recruit,Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/electronic-engineering-graduate-job-2484166.aspx
564,Software Developer - SED06R,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/software-developer-sed06r-job-2493524.aspx
565,Fullstack Developer - Online Collections,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/fullstack-developer-online-collections-job-2494774.aspx
566,Operations / General Manager - ERP Software,"Fourways, Gauteng",Permanent Management position,ProApp HR Solutions,"R60,000 - R80,000 per month",60000.0,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/operations-general-manager-erp-software-job-2493494.aspx
567,Software Developer Manager (NGO),"KwaZulu-Natal, South Africa",Permanent Senior position,SciTech Placements (Pty) Ltd,"R86,600 - R115,400 per month",86600.0,30 Nov 2022,26 Dec 2022,26,22,https://www.careerjunction.co.za/software-developer-manager-ngo-job-2493489.aspx
568,Senior Software Team Lead (NGO),"KwaZulu-Natal, South Africa",Permanent Senior position,SciTech Placements (Pty) Ltd,"R70,800 - R95,800 per month",70800.0,30 Nov 2022,20 Dec 2022,20,16,https://www.careerjunction.co.za/senior-software-team-lead-ngo-job-2493477.aspx
569,Web Developer,"Johannesburg Region, Gauteng",Permanent Specialist position,Taylored Appointments,Undisclosed,,30 Nov 2022,08 Dec 2022,8,4,https://www.careerjunction.co.za/web-developer-job-2491198.aspx
570,Full Stack Developer,"Johannesburg, Gauteng",Permanent Intermediate position,GoldenRule,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/full-stack-developer-job-2494757.aspx
571,Senior Java Spring Boot Developer,"Johannesburg, Gauteng",Permanent Senior position,GoldenRule,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-java-spring-boot-developer-job-2494756.aspx
572,Senior C# Full Stack Developer with SQL + Angular - Remote - up to R1m per Annum at e-Merge IT Recruitment,"Johannesburg, Gauteng",Permanent Senior position,e-Merge IT Recruitment,"R75,000 - R83,300 per month",75000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-c%23-full-stack-developer-with-sql-+-angular-remote-up-to-r1m-per-annum-at-e-merge-it-recruitment-job-2494745.aspx
573,Java Developer,"Johannesburg, Gauteng",Contract Senior position,Network Contracting Solutions,R550.00 - R600.00 per hour,88000.0,30 Nov 2022,13 Dec 2022,13,9,https://www.careerjunction.co.za/java-developer-job-2494725.aspx
574,ERP Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/erp-manager-job-2494701.aspx
575,Support Analyst Developer at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/support-analyst-developer-at-mediro-ict-job-2494698.aspx
576,Senior Data Warehouse Developer - Centurion - Up to R500 Per Hour at e-Merge IT Recruitment,"Centurion, Gauteng",Contract Senior position,e-Merge IT Recruitment,"R79,200 - R80,000 per month",79200.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-data-warehouse-developer-centurion-up-to-r500-per-hour-at-e-merge-it-recruitment-job-2494695.aspx
577,ETL Developer,"Fourways, Gauteng",Permanent Intermediate position,Tiger Personnel Management,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/etl-developer-job-2494691.aspx
578,"Mid - Senior Full Stack Developer (Node.js, SQL) at Datafin Recruitment","Woodstock, Western Cape",Permanent Intermediate position,Datafin,R Undisclosed,,30 Nov 2022,28 Dec 2022,28,24,https://www.careerjunction.co.za/mid-senior-full-stack-developer-nodejs-sql-at-datafin-recruitment-job-2494666.aspx
579,"Mid - Senior Front End Developer (Vue, JavaScript, React)  at Datafin Recruitment","Woodstock, Western Cape",Permanent Intermediate position,Datafin,R Undisclosed,,30 Nov 2022,28 Dec 2022,28,24,https://www.careerjunction.co.za/mid-senior-front-end-developer-vue-javascript-react-at-datafin-recruitment-job-2494665.aspx
580,"Programmer – Full stack Developer (React, Angular, Python)","Cape Town, Western Cape",Permanent Intermediate position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,30 Nov 2022,14 Dec 2022,14,10,https://www.careerjunction.co.za/programmer-full-stack-developer-react-angular-python-job-2494649.aspx
581,Systems Analyst,"Cape Town CBD, Western Cape",Permanent Senior position,MultiLead Consulting Services,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/systems-analyst-job-2494644.aspx
582,Automation Tester,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Intermediate position,Acuity Consultants,"R41,700 - R66,700 per month",41700.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/automation-tester-job-2494621.aspx
583,Assistant PHP Developer,"Epping Industrial, Western Cape",Permanent Intermediate position,Pinpoint One Human Resources,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/assistant-php-developer-job-2494605.aspx
584,Senior Power BI Developer,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-power-bi-developer-job-2493448.aspx
585,JAVA Developer,"Turffontein, Gauteng",Contract Senior position,Accredited Resource Consulting Services (Pty) Ltd,R Undisclosed,,30 Nov 2022,08 Dec 2022,8,4,https://www.careerjunction.co.za/java-developer-job-2493445.aspx
586,Lead Test Analyst at iLaunch,"Cape Town Region, Western Cape",Permanent Intermediate position,iLaunch,R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/lead-test-analyst-at-ilaunch-job-2493405.aspx
587,Frontend Developer at iLaunch,"Cape Town Region, Western Cape",Permanent Intermediate position,iLaunch,R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/frontend-developer-at-ilaunch-job-2493404.aspx
588,SAP ABAP/FIORI Developer,"Midrand, Gauteng
 / Work From Home",Permanent Specialist position,Blossom Technology Solutions,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/sap-abap-fiori-developer-job-2493400.aspx
589,Power BI Developer (Power BI Embedded),"Johannesburg Region, Gauteng
 / Work From Home",Permanent Intermediate position,Exclusively Remote,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/power-bi-developer-power-bi-embedded-job-2493397.aspx
590,Senior Java Developer,"Johannesburg, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,"R91,700 - R100,000 per month",91700.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-java-developer-job-2493390.aspx
591,SAP ABAP/FIORI Developer,"Midrand, Gauteng
 / Work From Home",Contract Specialist position,Blossom Technology Solutions,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/sap-abap-fiori-developer-job-2493389.aspx
592,.Net Developer,Netherlands,Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/net-developer-job-2493386.aspx
593,Java Developer,Netherlands,Permanent Specialist position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/java-developer-job-2493381.aspx
594,SQL Developer,"Hyde Park, Gauteng",Permanent Intermediate position,T and T Academy,"R50,000 - R79,200 per month",50000.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/sql-developer-job-2493359.aspx
595,Intermediate UX Designer at Headhunters,"Johannesburg Region, Gauteng",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/intermediate-ux-designer-at-headhunters-job-2493348.aspx
596,INTERMEDIATE C# SOFTWARE DEVELOPER - R450k to R720k p/a - WESTERN CAPE (FULL REMOTE) at e-Merge IT Recruitment,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R37,500 - R60,000 per month",37500.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/intermediate-c%23-software-developer-r450k-to-r720k-p-a-western-cape-full-remote-at-e-merge-it-recruitment-job-2493337.aspx
597,Senior Power BI Developer,"Pretoria CBD, Gauteng",Contract Senior position,EQPlus,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-power-bi-developer-job-2493311.aspx
598,Snr Desktop Application Specialist,"Gauteng, South Africa",Contract Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,30 Nov 2022,16 Dec 2022,16,12,https://www.careerjunction.co.za/snr-desktop-application-specialist-job-2492369.aspx
599,BI DevOps Consultant - Midrand - Up to R580 Per Hour at e-Merge IT Recruitment,"Johannesburg, Gauteng",Contract Senior position,e-Merge IT Recruitment,R580.00 per hour,92800.0,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/bi-devops-consultant-midrand-up-to-r580-per-hour-at-e-merge-it-recruitment-job-2491137.aspx
600,Experience Designer,"Woodstock, Western Cape",Permanent Intermediate position,Ambit Recruitment,"R60,000 per month",60000.0,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/experience-designer-job-2491129.aspx
601,Full Stack Developer,"Cape Town CBD, Western Cape",Permanent Intermediate position,Bristow Talent & Associates,"R35,000 - R45,000 per month",35000.0,30 Nov 2022,07 Dec 2022,7,3,https://www.careerjunction.co.za/full-stack-developer-job-2491038.aspx
602,Senior Application Technical Specialist,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/senior-application-technical-specialist-job-2494598.aspx
603,Applications Technical Specialist,"Pretoria, Gauteng",Permanent Senior position,Kamo Placements,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/applications-technical-specialist-job-2494595.aspx
604,Analyst Developer at Swift Momentum,"Johannesburg Region, Gauteng",Permanent Senior EE position,Swift Momentum,"R70,000 - R110,000 per month",70000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/analyst-developer-at-swift-momentum-job-2494593.aspx
605,Senior .NET Developer,"Durbanville, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/senior-net-developer-job-2490674.aspx
606,Lead Software Developer,"Pinelands, Western Cape",Permanent Senior EE position,Vital Element (Pty) Ltd,R Undisclosed,,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/lead-software-developer-job-2494290.aspx
607,Developer - Java at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-java-at-parvana-recruitment-job-2494482.aspx
608,Automation Tester,"Johannesburg Region, Gauteng",Contract Senior position,Talent on Tap,R Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/automation-tester-job-2492103.aspx
609,Ruby on Rails Developer (CPT/JHB Hybrid) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/ruby-on-rails-developer-cpt-jhb-hybrid-at-datafin-recruitment-job-2492319.aspx
610,Junior Java Developer at Reverside,"Gauteng, South Africa",Permanent Intermediate position,Reverside Professional Services,Commission Only,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/junior-java-developer-at-reverside-job-2492294.aspx
611,Systems Analyst,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/systems-analyst-job-2492243.aspx
612,Lead Software Developer (.net),"Rondebosch, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/lead-software-developer-net-job-2490889.aspx
613,Piping Designer,"Durban Region, KwaZulu-Natal",Permanent Intermediate position,Assegai Recruitment (Pty) Ltd,R Undisclosed,,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/piping-designer-job-2490882.aspx
614,Software Tester,"George Central, Western Cape",Permanent Intermediate position,Rensearch Placements,R Undisclosed,,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/software-tester-job-2492052.aspx
615,Cybersecurity Analyst,"Cape Town, Western Cape",Permanent Senior position,Recru-it,R Undisclosed,,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/cybersecurity-analyst-job-2493247.aspx
616,Intermediate and Senior Developers (Hybrid Role) at RecruiTech,"Umhlanga, KwaZulu-Natal",Permanent Intermediate position,RecruiTech,"R55,000 - R70,000 per month",55000.0,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/intermediate-and-senior-developers-hybrid-role-at-recruitech-job-2493392.aspx
617,BI / Qlik Developer at OVERHEAD OVERLOAD T/A PERSONNEL LOGIC,"Morningside, KwaZulu-Natal
 / Work From Home",Permanent Senior position,Personnel Logic,"R50,000 - R60,000 per month",50000.0,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/bi-qlik-developer-at-overhead-overload-t-a-personnel-logic-job-2491032.aspx
618,Security Senior Analyst,"Cape Town, Western Cape",Permanent Senior position,Recru-it,R Undisclosed,,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/security-senior-analyst-job-2493249.aspx
619,Forklift Technician,"Kempton Park, Gauteng",Permanent Intermediate position,The Talent Experts,"R22,000 per month",22000.0,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/forklift-technician-job-2493373.aspx
620,Business Intelligence Developer,"Cape Town, Western Cape",Permanent Senior position,Hewitt Colenbrander Recruitment,R Undisclosed,,29 Nov 2022,20 Dec 2022,21,16,https://www.careerjunction.co.za/business-intelligence-developer-job-2493319.aspx
621,PHP Web Developer,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Intermediate position,Ambit Recruitment,"R60,000 per month",60000.0,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/php-web-developer-job-2491061.aspx
622,.NET Software Developer (Full Stack) - Centurion  (Hybrid Work from Home model) at Fourier Recruitment,"Pretoria Region, Gauteng",Permanent Intermediate position,Fourier Recruitment,R Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/net-software-developer-full-stack-centurion-hybrid-work-from-home-model-at-fourier-recruitment-job-2493336.aspx
623,SQL Developer,"Johannesburg Region, Gauteng",Permanent Senior EE position,Tier 1 Consultants,Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/sql-developer-job-2490436.aspx
624,Senior PHP Backend Developer (Remote) at Datafin Recruitment,"Westlake (Westlake Estate), Western Cape",Permanent Senior position,Datafin,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/senior-php-backend-developer-remote-at-datafin-recruitment-job-2494569.aspx
625,Full Stack Web Developer at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Specialist position,SA Taxi Development Finance,Undisclosed,,26 Nov 2022,04 Dec 2022,8,0,https://www.careerjunction.co.za/full-stack-web-developer-at-sa-taxi-development-finance-job-2490369.aspx
626,Senior Systems Developer,"Gauteng, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/senior-systems-developer-job-2494552.aspx
627,Junior Web Developer / IT Technician at Headhunters,"Eastern Cape, South Africa",Permanent Junior position,Headhunters (Head Office),R Undisclosed,,29 Nov 2022,29 Dec 2022,30,25,https://www.careerjunction.co.za/junior-web-developer-it-technician-at-headhunters-job-2494551.aspx
628,UFT Automation Tester,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,iOCO Digital Talent,Commission Only,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/uft-automation-tester-job-2494546.aspx
629,DevOps Consultant (1566) at Mediro ICT,"Pretoria Region, Gauteng",Contract Junior position,Mediro Application Consulting,R Undisclosed,,29 Nov 2022,21 Dec 2022,22,17,https://www.careerjunction.co.za/devops-consultant-1566-at-mediro-ict-job-2493330.aspx
630,Business Intelligence Developer,"Johannesburg, Gauteng",Permanent Senior position,Hewitt Colenbrander Recruitment,R Undisclosed,,29 Nov 2022,20 Dec 2022,21,16,https://www.careerjunction.co.za/business-intelligence-developer-job-2493320.aspx
631,Senior Developer,"Rosebank, Gauteng",Permanent Senior EE position,Watershed Consulting,"R80,000 per month",80000.0,29 Nov 2022,25 Dec 2022,26,21,https://www.careerjunction.co.za/senior-developer-job-2493312.aspx
632,Senior Software Developer,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,InspHired Recruitment Solutions,"R65,000 per month",65000.0,29 Nov 2022,06 Dec 2022,7,2,https://www.careerjunction.co.za/senior-software-developer-job-2490957.aspx
633,Systems Analyst,"Durban (Durban CBD), KwaZulu-Natal",Contract Intermediate position,H2R Africa,R Undisclosed,,29 Nov 2022,05 Dec 2022,6,1,https://www.careerjunction.co.za/systems-analyst-job-2494515.aspx
634,UX/UI Designer,"Johannesburg North (Johannesburg North), Gauteng",Permanent Intermediate position,Dynexity,R40 - R50 per month,40.0,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/ux-ui-designer-job-2494509.aspx
635,Developer - C# at Parvana Recruitment,"Cape Town, Western Cape",Permanent Intermediate position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-c%23-at-parvana-recruitment-job-2494495.aspx
636,Developer - C# / .Net (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-c%23-net-senior-at-parvana-recruitment-job-2494494.aspx
637,Lead Software Developer (1002958) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/lead-software-developer-1002958-at-parvana-recruitment-job-2494489.aspx
638,Integration Developer (E-Commerce) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/integration-developer-e-commerce-at-parvana-recruitment-job-2494488.aspx
639,Developer - Mobile (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-mobile-senior-at-parvana-recruitment-job-2494487.aspx
640,Developer - Python (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-python-senior-at-parvana-recruitment-job-2494485.aspx
641,Developer - Python / PHP at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-python-php-at-parvana-recruitment-job-2494484.aspx
642,Developer - Java at Parvana Recruitment,United Kingdom,Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-java-at-parvana-recruitment-job-2494481.aspx
643,Developer - Java (Intermediate) (1002775) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-java-intermediate-1002775-at-parvana-recruitment-job-2494480.aspx
644,Developer - Java (Senior) (1002776) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-java-senior-1002776-at-parvana-recruitment-job-2494479.aspx
645,Developer - Java at Parvana Recruitment,"Cape Town, Western Cape",Contract Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-java-at-parvana-recruitment-job-2494477.aspx
646,Developer - iOS at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-ios-at-parvana-recruitment-job-2494476.aspx
647,Developer - Front End at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-front-end-at-parvana-recruitment-job-2494475.aspx
648,Developer - C++ / Java at Parvana Recruitment,"Cape Town, Western Cape",Permanent Intermediate position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-c++-java-at-parvana-recruitment-job-2494474.aspx
649,Developer - C++ / Java (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-c++-java-senior-at-parvana-recruitment-job-2494473.aspx
650,Developer - Back End (Java) at Parvana Recruitment,"Johannesburg, Gauteng",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-back-end-java-at-parvana-recruitment-job-2494470.aspx
651,Intermediate Java Developer - Hybrid - R760k pa at e-Merge IT Recruitment,"Johannesburg, Gauteng
 / Work From Home",Permanent Senior position,e-Merge IT Recruitment,"R63,300 per month",63300.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/intermediate-java-developer-hybrid-r760k-pa-at-e-merge-it-recruitment-job-2494458.aspx
652,Java Technical Team Lead,"Cape Town, Western Cape",Permanent Intermediate EE position,iOCO Digital Talent,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/java-technical-team-lead-job-2480111.aspx
653,System Analyst,"Cape Town Region, Western Cape",Contract Intermediate position,Resourgenix,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/system-analyst-job-2494429.aspx
654,Citrix Consultant,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/citrix-consultant-job-2494425.aspx
655,Programmer,"Cape Town Region, Western Cape",Permanent Senior position,Vital Element (Pty) Ltd,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/programmer-job-2494424.aspx
656,Senior Java Developer,"Cape Town Region, Western Cape",Contract Senior position,Resourgenix,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/senior-java-developer-job-2494421.aspx
