,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
363,Engineer (Level 3) - Certified in Citrix Analytics,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/engineer-level-3-certified-in-citrix-analytics-job-2494693.aspx
364,Advanced Healthcare Analyst,"Cape Town CBD, Western Cape",Permanent Specialist position,Che Leigh Personnel Consultants,Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/advanced-healthcare-analyst-job-2491942.aspx
365,General Team Leader at Energy at Work Projects,"Johannesburg Region, Gauteng",Contract Intermediate position,Energy At Work,"R20,000 per month",20000.0,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/general-team-leader-at-energy-at-work-projects-job-2491837.aspx
366,Business Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/business-analyst-job-2494191.aspx
367,Head of Collections Strategy and IFRS9,"Cape Town CBD, Western Cape
 / Work From Home",Permanent Management position,BigTalent,"R75,000 - R100,000 per month",75000.0,27 Nov 2022,14 Dec 2022,17,10,https://www.careerjunction.co.za/head-of-collections-strategy-and-ifrs9-job-2492014.aspx
368,Group Reporting Accountant,"Bryanston, Gauteng",Permanent Senior position,Wexford Search and Selection,"R62,500 - R91,700 per month",62500.0,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/group-reporting-accountant-job-2490632.aspx
369,IT Systems Analyst - G1626,"Pretoria, Gauteng",Contract Intermediate position,Jordan HR,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/it-systems-analyst-g1626-job-2492031.aspx
370,Quantitive Analyst with coding Skills,"Western Cape, South Africa",Permanent Intermediate position,Hi-Tech Cape Town,R Undisclosed,,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/quantitive-analyst-with-coding-skills-job-2492020.aspx
371,Quality Assurance at Afrizan,"Johannesburg, Gauteng",Contract Intermediate position,Afrizan People Intelligence,"R15,000 per month",15000.0,28 Nov 2022,05 Dec 2022,7,1,https://www.careerjunction.co.za/quality-assurance-at-afrizan-job-2490685.aspx
372,Demand Planner,"Midrand, Gauteng",Permanent Senior position,,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/demand-planner-job-2494975.aspx
373,Fullstack Developer - Online Collections,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/fullstack-developer-online-collections-job-2494774.aspx
374,Enterprise Security Architect,"Pretoria CBD, Gauteng
 / Work From Home",Permanent Specialist EE position,Professional Sourcing,Undisclosed,,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/enterprise-security-architect-job-2493858.aspx
375,Enterprise Security Architect,"Pretoria CBD, Gauteng
 / Work From Home",Permanent Specialist EE position,Professional Sourcing,Undisclosed,,02 Dec 2022,28 Dec 2022,26,24,https://www.careerjunction.co.za/enterprise-security-architect-job-2493858.aspx
376,Regulatory Affairs Systems Associate,"Midrand, Gauteng",Permanent Intermediate position,Jordan HR,"R30,000 - R37,000 per month",30000.0,28 Nov 2022,08 Dec 2022,10,4,https://www.careerjunction.co.za/regulatory-affairs-systems-associate-job-2494339.aspx
377,Senior QA Engineer (Mobile),"Brackenfell, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/senior-qa-engineer-mobile-job-2493426.aspx
378,Business Analyst - Intermediate,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/business-analyst-intermediate-job-2494318.aspx
379,Tax Business Analyst,"Centurion, Gauteng",Permanent Senior EE position,Affirmative Portfolios,"R65,000 per month",65000.0,03 Dec 2022,20 Dec 2022,17,16,https://www.careerjunction.co.za/tax-business-analyst-job-2492811.aspx
380,BI Analyst,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,27 Dec 2022,30,23,https://www.careerjunction.co.za/bi-analyst-job-2494174.aspx
381,Solutions Architect,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Recru-it,R01 per month,1.0,30 Nov 2022,11 Dec 2022,11,7,https://www.careerjunction.co.za/solutions-architect-job-2494694.aspx
382,User Experience Specialist,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/user-experience-specialist-job-2489706.aspx
383,Electrical Electronics Technical Architect IP Security,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/electrical-electronics-technical-architect-ip-security-job-2494680.aspx
384,BI Developer,"Waterkloof Glen, Gauteng",Permanent Senior position,Active Recruitment,"R50,000 - R70,000 per month",50000.0,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/bi-developer-job-2490506.aspx
385,Intermediate C# Developer  at SUMMIT Africa Recruitment,"Johannesburg Region, Gauteng",Permanent Intermediate position,SUMMIT Africa Recruitment,R Undisclosed,,03 Dec 2022,25 Dec 2022,22,21,https://www.careerjunction.co.za/intermediate-c%23-developer-at-summit-africa-recruitment-job-2494009.aspx
386,Operational personnel,"Selby, Gauteng",Permanent Specialist position,InspHired Recruitment Solutions,"R30,000 - R45,000 per month",30000.0,28 Nov 2022,23 Dec 2022,25,19,https://www.careerjunction.co.za/operational-personnel-job-2493290.aspx
387,IT Systems Analyst,"Pretoria CBD, Gauteng",Contract Senior position,Tipp Focus,R Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/it-systems-analyst-job-2492130.aspx
388,Financial Controller,"Kenilworth, Western Cape",Permanent Intermediate position,Professional Recruitment Network,Undisclosed,,28 Nov 2022,15 Dec 2022,17,11,https://www.careerjunction.co.za/financial-controller-job-2492177.aspx
389,Java Spring Boot Developer (CH859) at Capital H Staffing and Advisory Solutions,"Johannesburg Region, Gauteng",Permanent Senior position,Capital H Staffing,R Undisclosed,,02 Dec 2022,01 Jan 2023,30,28,https://www.careerjunction.co.za/java-spring-boot-developer-ch859-at-capital-h-staffing-and-advisory-solutions-job-2495036.aspx
390,Business Analyst,"Johannesburg Region, Gauteng",Permanent Intermediate position,DAV,R Undisclosed,,28 Nov 2022,11 Dec 2022,13,7,https://www.careerjunction.co.za/business-analyst-job-2492214.aspx
391,Avaya Engineer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,22,https://www.careerjunction.co.za/avaya-engineer-job-2494168.aspx
392,Security Officer,"Johannesburg Region, Gauteng",Permanent Intermediate position,Chavda International,"R6,000 - R12,000 per month",6000.0,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/security-officer-job-2492937.aspx
393,Operations Manager: Quality Assurance (Cape Town),"Cape Town Region, Western Cape",Permanent Management position,MVG Recruitment Specialists,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/operations-manager-quality-assurance-cape-town-job-2493377.aspx
394,Developer - Python (Senior) at Parvana Recruitment,"Cape Town, Western Cape",Permanent Senior position,Parvana Strategic Sourcing,R Undisclosed,,29 Nov 2022,27 Dec 2022,28,23,https://www.careerjunction.co.za/developer-python-senior-at-parvana-recruitment-job-2494485.aspx
395,Shift Manager at Business Directive Contract Services,"Benoni, Gauteng",Contract Junior position,Business Directive Contract Services,R Undisclosed,,01 Dec 2022,18 Dec 2022,17,14,https://www.careerjunction.co.za/shift-manager-at-business-directive-contract-services-job-2492475.aspx
396,Assistant Supply Planner,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,22,https://www.careerjunction.co.za/assistant-supply-planner-job-2494162.aspx
397,Direct Marketing Manager,"Midrand, Gauteng",Permanent Specialist position,The Recruitment Council,"R58,300 - R66,700 per month",58300.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/direct-marketing-manager-job-2494325.aspx
398,Visual Merchandiser,"Pretoria, Gauteng",Permanent Intermediate position,GG Financial Recruitment,R Undisclosed,,01 Dec 2022,12 Dec 2022,11,8,https://www.careerjunction.co.za/visual-merchandiser-job-2492430.aspx
399,Release Engineer,"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/release-engineer-job-2493658.aspx
400,Personal Assistant PA,"Cape Town Region, Western Cape",Temporary Senior EE position,Afrizan People Intelligence,Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/personal-assistant-pa-job-2494948.aspx
401,Backend Integration Developer,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,27 Nov 2022,26 Dec 2022,29,22,https://www.careerjunction.co.za/backend-integration-developer-job-2494173.aspx
402,Migrations Analyst Developer,"Johannesburg Region, Gauteng",Permanent Senior position,Acuity Consultants,"R70,800 - R116,700 per month",70800.0,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/migrations-analyst-developer-job-2494395.aspx
403,Senior Software Developer DevOps at RecruiTech,"Gillits, KwaZulu-Natal",Permanent Senior position,RecruiTech,"R55,000 - R65,000 per month",55000.0,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/senior-software-developer-devops-at-recruitech-job-2493946.aspx
404,Risk Anticipation Analyst at Datafin Recruitment,"Mowbray, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,03 Dec 2022,13 Dec 2022,10,9,https://www.careerjunction.co.za/risk-anticipation-analyst-at-datafin-recruitment-job-2492743.aspx
405,Automation Test Lead (Fully Remote) at Datafin Recruitment,"Cape Town, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,03 Dec 2022,13 Dec 2022,10,9,https://www.careerjunction.co.za/automation-test-lead-fully-remote-at-datafin-recruitment-job-2492740.aspx
406,Regulatory/Registrations Officer / Manager – Agricultural,"Delmas, Mpumalanga",Permanent Intermediate position,Talentsphere,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/regulatory-registrations-officer-manager-agricultural-job-2492731.aspx
407,Test Automation Engineer,"Johannesburg Region, Gauteng
 / Work From Home",Permanent Specialist position,Che Leigh Personnel Consultants,R00 per month,0.0,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/test-automation-engineer-job-2492957.aspx
408,Research Analytics Assistant at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,10 Dec 2022,12,6,https://www.careerjunction.co.za/research-analytics-assistant-at-headhunters-job-2492163.aspx
409,Associate Civil Engineer,"Centurion, Gauteng",Permanent Senior position,Manpower SA,"R79,200 - R91,700 per month",79200.0,28 Nov 2022,09 Dec 2022,11,5,https://www.careerjunction.co.za/associate-civil-engineer-job-2492049.aspx
410,Assurance - Audit Assistant Manager,"Sandown, Gauteng",Permanent Management EE position,T and T Academy,"R52,000 - R65,000 per month",52000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/assurance-audit-assistant-manager-job-2492046.aspx
411,Business Analyst,"Johannesburg, Gauteng",Contract Senior position,GoldenRule,R Undisclosed,,27 Nov 2022,04 Dec 2022,7,0,https://www.careerjunction.co.za/business-analyst-job-2490493.aspx
412,Cloud Sales Specialist,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,29 Nov 2022,28 Dec 2022,29,24,https://www.careerjunction.co.za/cloud-sales-specialist-job-2494548.aspx
413,Senior Power BI Developer LWBI at Mediro ICT,"Pretoria Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,03 Dec 2022,16 Dec 2022,13,12,https://www.careerjunction.co.za/senior-power-bi-developer-lwbi-at-mediro-ict-job-2492796.aspx
414,Financial Planner: Raw Materials Financial Planner:,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,30 Nov 2022,29 Dec 2022,29,25,https://www.careerjunction.co.za/financial-planner-raw-materials-financial-planner-job-2494768.aspx
415,Assistant Manager Finance at Imperial,"Johannesburg, Gauteng",Contract Specialist position,Imperial Logistics,Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/assistant-manager-finance-at-imperial-job-2493942.aspx
416,Manager Client Engagement,"Sandton, Gauteng",Permanent Intermediate position,Capitec Bank,R Undisclosed,,29 Nov 2022,09 Dec 2022,10,5,https://www.careerjunction.co.za/manager-client-engagement-job-2494442.aspx
417,Senior Java Spring Boot Developer,"Johannesburg, Gauteng",Permanent Senior position,GoldenRule,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/senior-java-spring-boot-developer-job-2494756.aspx
418,Accountant at Business Directive Contract Services,"Milnerton, Western Cape",Permanent Intermediate position,Business Directive Contract Services,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/accountant-at-business-directive-contract-services-job-2494816.aspx
419,Depot Supervisor,"Pretoria CBD, Gauteng",Permanent Intermediate position,Affirmative Portfolios,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/depot-supervisor-job-2494815.aspx
420,Diesel Manager - (Olifantsfontein),"Midrand, Gauteng",Permanent Senior position,Sinakho Staffshop (Pty) Ltd,"R35,000 - R38,000 per month",35000.0,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/diesel-manager-olifantsfontein-job-2494811.aspx
421,C#.Net Software developer,"Gauteng, South Africa
 / Work From Home",Contract Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/c%23net-software-developer-job-2493588.aspx
422,Software Engineer ( Machine Learning ),"Cape Town CBD, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,01 Dec 2022,26 Dec 2022,25,22,https://www.careerjunction.co.za/software-engineer-machine-learning-job-2493508.aspx
423,Payroll Administrator,"Cape Town Region, Western Cape",Contract Intermediate position,Michele Visser Recruiters,Undisclosed,,01 Dec 2022,08 Dec 2022,7,4,https://www.careerjunction.co.za/payroll-administrator-job-2491337.aspx
424,Support Analyst Developer at Mediro ICT,"Johannesburg Region, Gauteng",Contract Senior position,Mediro Application Consulting,R Undisclosed,,30 Nov 2022,05 Dec 2022,5,1,https://www.careerjunction.co.za/support-analyst-developer-at-mediro-ict-job-2494698.aspx
425,In-store Retail Auditor,"Nelspruit, Mpumalanga",Contract Junior position,Waterfoot Consulting,"R10,000 per month",10000.0,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/in-store-retail-auditor-job-2492191.aspx
426,Sales Representative (EE) at Headhunters,"Garden Route, Western Cape",Permanent Intermediate EE position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,28 Dec 2022,30,24,https://www.careerjunction.co.za/sales-representative-ee-at-headhunters-job-2494244.aspx
427,Inventory Analyst,"Port Elizabeth, Eastern Cape",Permanent Junior position,Jackie Cory Recruitment,Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/inventory-analyst-job-2494540.aspx
428,Retail Operations Admin Controller - Statistics,"Cape Town Region, Western Cape",Permanent Intermediate position,Michele Visser Recruiters,Undisclosed,,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/retail-operations-admin-controller-statistics-job-2492107.aspx
429,Business analyst at Financial IT technology,"Sandown, Gauteng",Permanent Junior position,,"R25,000 - R35,000 per month",25000.0,28 Nov 2022,14 Dec 2022,16,10,https://www.careerjunction.co.za/business-analyst-at-financial-it-technology-job-2492036.aspx
430,Advanced Solutions Architect,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,26 Nov 2022,25 Dec 2022,29,21,https://www.careerjunction.co.za/advanced-solutions-architect-job-2494159.aspx
431,Automation Software Tester at Sabenza IT,"Randburg, Gauteng",Contract Intermediate position,DCV Sabenza IT and Recruitment,R Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/automation-software-tester-at-sabenza-it-job-2490642.aspx
432,Payroll Consultant - Musgrave Durban at Employ Africa Group,"Durban Region, KwaZulu-Natal",Permanent Senior position,Employ Africa,R00 per month,0.0,27 Nov 2022,09 Dec 2022,12,5,https://www.careerjunction.co.za/payroll-consultant-musgrave-durban-at-employ-africa-group-job-2491953.aspx
433,Digital Marketing Manager,"Maitland, Western Cape",Permanent Senior position,Bristow Talent & Associates,R Undisclosed,,27 Nov 2022,13 Dec 2022,16,9,https://www.careerjunction.co.za/digital-marketing-manager-job-2491922.aspx
434,Business Systems Analyst,"Centurion, Gauteng",Permanent Senior position,Psybergate Pty Ltd,R Undisclosed,,27 Nov 2022,08 Dec 2022,11,4,https://www.careerjunction.co.za/business-systems-analyst-job-2491821.aspx
435,Operations Manager  -  Pest Management Company at Headhunters,"Midlands & Interior, KwaZulu-Natal",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/operations-manager-pest-management-company-at-headhunters-job-2493418.aspx
436,BI Team Leader,"Lynnwood, Gauteng",Permanent Intermediate position,Career Minded,"R40,000 - R50,000 per month",40000.0,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/bi-team-leader-job-2493351.aspx
437,Operations Manager  -  Pest Management Company at Headhunters,"North Coast, KwaZulu-Natal",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,30 Nov 2022,21 Dec 2022,21,17,https://www.careerjunction.co.za/operations-manager-pest-management-company-at-headhunters-job-2493349.aspx
438,Unit Manager (Maternity) Cape Town,"Cape Town Region, Western Cape",Permanent Management position,MVG Recruitment Specialists,Undisclosed,,26 Nov 2022,22 Dec 2022,26,18,https://www.careerjunction.co.za/unit-manager-maternity-cape-town-job-2493196.aspx
439,HRMS Specialist,"Menlyn, Gauteng",Permanent Specialist position,RAD Resources SA,"R400,000 - R450,000 per month",400000.0,26 Nov 2022,13 Dec 2022,17,9,https://www.careerjunction.co.za/hrms-specialist-job-2491840.aspx
440,Risk Manager: Risk Anticipation at Datafin Recruitment,"Mowbray, Western Cape",Permanent Management position,Datafin,R Undisclosed,,03 Dec 2022,13 Dec 2022,10,9,https://www.careerjunction.co.za/risk-manager-risk-anticipation-at-datafin-recruitment-job-2492744.aspx
441,BI Manager,"Johannesburg North (Johannesburg North), Gauteng",Contract Senior position,Psybergate Pty Ltd,R Undisclosed,,03 Dec 2022,14 Dec 2022,11,10,https://www.careerjunction.co.za/bi-manager-job-2492643.aspx
442,Quality Manager at Shatterprufe,"Struandale Industrial (Struandale), Eastern Cape",Permanent Senior position,PG Group,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/quality-manager-at-shatterprufe-job-2493799.aspx
443,MANAGER: IT INFRASTRUCTURE at Universal Healthcare,"Sunninghill, Gauteng",Permanent Management position,Universal Healthcare,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/manager-it-infrastructure-at-universal-healthcare-job-2493697.aspx
444,Support Engineer at Axiz (Pty) Ltd,"Midrand, Gauteng",Permanent Intermediate position,Axiz,R Undisclosed,,03 Dec 2022,11 Dec 2022,8,7,https://www.careerjunction.co.za/support-engineer-at-axiz-pty-ltd-job-2491394.aspx
445,Avaya Engineer at Sabenza IT,"Johannesburg Region, Gauteng",Permanent Senior position,DCV Sabenza IT and Recruitment,R Undisclosed,,29 Nov 2022,02 Jan 2023,34,29,https://www.careerjunction.co.za/avaya-engineer-at-sabenza-it-job-2494431.aspx
446,Team Leader Postillion,"Rosebank, Gauteng",Permanent Intermediate EE position,Bristow Talent & Associates,"R30,000 - R40,000 per month",30000.0,28 Nov 2022,01 Jan 2023,34,28,https://www.careerjunction.co.za/team-leader-postillion-job-2494306.aspx
447,Junior Information Security Engineer at SA Taxi Development Finance,"Midrand, Gauteng",Permanent Senior position,SA Taxi Development Finance,Undisclosed,,30 Nov 2022,25 Dec 2022,25,21,https://www.careerjunction.co.za/junior-information-security-engineer-at-sa-taxi-development-finance-job-2493435.aspx
448,Warehouse Administrator,"Meadowbrook, Gauteng",Permanent Intermediate position,Ark Human Capital (Pty) Ltd,"R15,000 - R18,000 per month",15000.0,25 Nov 2022,20 Dec 2022,25,16,https://www.careerjunction.co.za/warehouse-administrator-job-2492787.aspx
449,BI Consultant,"Johannesburg, Gauteng
 / Work From Home",Permanent Intermediate position,BigTalent,"R29,200 - R50,000 per month",29200.0,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/bi-consultant-job-2491572.aspx
450,Head of IT,"East Town, Gauteng",Permanent Senior EE position,Capital Assignments CC,R Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/head-of-it-job-2491531.aspx
451,Business Analyst,"Johannesburg Region, Gauteng
 / Work From Home",Contract Senior position,IT Network Recruitment & Consulting,Undisclosed,,25 Nov 2022,11 Dec 2022,16,7,https://www.careerjunction.co.za/business-analyst-job-2491515.aspx
452,Web Developer,"Johannesburg Region, Gauteng",Permanent Specialist position,Taylored Appointments,Undisclosed,,30 Nov 2022,08 Dec 2022,8,4,https://www.careerjunction.co.za/web-developer-job-2491198.aspx
453,Cost Accountant  at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,28 Nov 2022,28 Dec 2022,30,24,https://www.careerjunction.co.za/cost-accountant-at-headhunters-job-2494199.aspx
454,Desktop Support Engineer,"Eikenbosch, Western Cape",Permanent Senior position,Manpower SA,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/desktop-support-engineer-job-2494198.aspx
455,In-store Retail Auditor,"Polokwane (Pietersburg Central), Limpopo",Contract Junior position,Waterfoot Consulting,"R10,000 per month",10000.0,28 Nov 2022,15 Dec 2022,17,11,https://www.careerjunction.co.za/in-store-retail-auditor-job-2492193.aspx
456,Business Systems Analyst at Talanos Cybersecurity,"United Kingdom
 / Work From Home",Permanent Intermediate position,Talanos Cybersecurity,Undisclosed,,03 Dec 2022,20 Dec 2022,17,16,https://www.careerjunction.co.za/business-systems-analyst-at-talanos-cybersecurity-job-2492765.aspx
457,Senior .NET Developer,"Durbanville, Western Cape",Permanent Senior position,DCV Sabenza IT and Recruitment,Undisclosed,,27 Nov 2022,05 Dec 2022,8,1,https://www.careerjunction.co.za/senior-net-developer-job-2490674.aspx
458,Technical Product Owner at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,01 Dec 2022,20 Dec 2022,19,16,https://www.careerjunction.co.za/technical-product-owner-at-datafin-recruitment-job-2493627.aspx
459,Graduate at Sambe Consulting,"Sunninghill, Gauteng
 / Work From Home",Internship position,Sambe Services,Undisclosed,,27 Nov 2022,22 Dec 2022,25,18,https://www.careerjunction.co.za/graduate-at-sambe-consulting-job-2493238.aspx
460,Quality Engineer at Old Mutual Finance,"Cape Town CBD, Western Cape",Permanent Intermediate position,Old Mutual (Finance),Undisclosed,,29 Nov 2022,15 Dec 2022,16,11,https://www.careerjunction.co.za/quality-engineer-at-old-mutual-finance-job-2492322.aspx
461,Change Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,28 Nov 2022,27 Dec 2022,29,23,https://www.careerjunction.co.za/change-manager-job-2494354.aspx
462,Utility Operator  at Headhunters,"Eastern Cape, South Africa",Permanent Intermediate position,Headhunters (Head Office),R Undisclosed,,29 Nov 2022,21 Dec 2022,22,17,https://www.careerjunction.co.za/utility-operator-at-headhunters-job-2493360.aspx
463,human resource associate,"Sandown, Gauteng",Permanent Intermediate position,T and T Academy,R Undisclosed,,29 Nov 2022,07 Dec 2022,8,3,https://www.careerjunction.co.za/human-resource-associate-job-2490979.aspx
464,Claims Handler,"Centurion, Gauteng",Permanent Intermediate position,RAD Resources SA,"R26,000 - R28,000 per month",26000.0,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/claims-handler-job-2493985.aspx
465,Head of service management Centre,"Randburg, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,05 Jan 2023,34,32,https://www.careerjunction.co.za/head-of-service-management-centre-job-2494974.aspx
466,Systems Analyst at Fabrinox,"Paarl, Western Cape",Permanent Management position,Fabrinox,"R30,000 - R50,000 per month",30000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/systems-analyst-at-fabrinox-job-2494737.aspx
467,Solutions Architect - SAP AMS Service and Commercial at Sabenza IT,"Johannesburg, Gauteng",Permanent Intermediate position,DCV Sabenza IT and Recruitment,R Undisclosed,,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/solutions-architect-sap-ams-service-and-commercial-at-sabenza-it-job-2494660.aspx
468,Quality Assurance Manager at Fabrinox,"Paarl, Western Cape",Permanent Executive position,Fabrinox,"R30,000 - R50,000 per month",30000.0,30 Nov 2022,03 Jan 2023,34,30,https://www.careerjunction.co.za/quality-assurance-manager-at-fabrinox-job-2494729.aspx
469,Chief of Staff,"East Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/chief-of-staff-job-2493807.aspx
470,Manager: Business Operations,"East Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/manager-business-operations-job-2493705.aspx
471,Junior Systems Engineer,"Pretoria, Gauteng",Permanent Intermediate position,iOCO Recruitment Solutions,R Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/junior-systems-engineer-job-2493672.aspx
472,QA Automation Engineer,"Woodstock, Western Cape",Permanent Senior position,MIT Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/qa-automation-engineer-job-2493663.aspx
473,Test Analyst (API),"Cape Town CBD, Western Cape",Permanent Intermediate position,MIT Recruitment,Undisclosed,,02 Dec 2022,27 Dec 2022,25,23,https://www.careerjunction.co.za/test-analyst-api-job-2493662.aspx
474,Senior Specialist APDP,"Port Elizabeth, Eastern Cape",Permanent Senior position,MPC Recruitment (MPC Recruitment),Undisclosed,,01 Dec 2022,04 Jan 2023,34,31,https://www.careerjunction.co.za/senior-specialist-apdp-job-2488139.aspx
475,Support Analyst at Datafin Recruitment,"Century City, Western Cape",Permanent Executive position,Datafin,R Undisclosed,,03 Dec 2022,22 Dec 2022,19,18,https://www.careerjunction.co.za/support-analyst-at-datafin-recruitment-job-2493928.aspx
476,Computer Aided Manufacturing Engineer at SFG Engineering,"Cape Town CBD, Western Cape",Permanent Senior position,SFG Engineering Services,R Undisclosed,,03 Dec 2022,28 Dec 2022,25,24,https://www.careerjunction.co.za/computer-aided-manufacturing-engineer-at-sfg-engineering-job-2493893.aspx
